ofertas,tipo_de_producto,disco_duro_tipo_de_disco_duro,grafica_salida_de_video,comunicaciones_conectividad,comunicaciones_version_bluetooth,comunicaciones_estandar_wifi,procesador_fabricante,disco_duro_numero_de_discos_duros_instalados,ram_tipo,grafica_tipo_memoria,sistema_operativo_arquitectura_bit,almacenamiento_lector_optico,comunicaciones_estandar_lan,conectividad_conexion,otras_caracteristicas_articulo_incluido,otras_caracteristicas_certificado,grafica_caracteristica_tarjeta,tipo,conectividad_conexion_frontal,propiedades_de_la_carcasa_tipo_de_caja,propiedades_de_la_carcasa_color,adecuado_para,procesador_numero_de_hilos_de_ejecucion,ram_numero_ranuras_memoria,propiedades_de_la_carcasa_bahia_interna_de_2_5,propiedades_de_la_carcasa_bahia_interna_de_3_5,disco_duro_capacidad_disco_duro_tb,propiedades_de_la_carcasa_bahia_externa_de_5_25,caracteristicas_especiales,almacenamiento_formato_audiovisual_compatible,otras_caracteristicas_modo_de_sonido,propiedades_de_la_carcasa_superficie_del_material,disco_duro_capacidad_disco_duro_gb,procesador_placa_base,otras_caracteristicas_certificado_rohs,sistema_operativo_software_incluido,procesador_procesadores_compatibles,precio_min,precio_max,precio_mean,medidas_y_peso_profundidad_cm,medidas_y_peso_ancho_cm,medidas_y_peso_peso_kg,procesador_cache_mb,ram_memoria_gb,ram_frecuencia_de_la_memoria_mhz,disco_duro_capacidad_de_memoria_ssd_gb,procesador_frecuencia_de_reloj_ghz,procesador_frecuencia_turbo_max_ghz,ram_extension_de_memoria_maxima_gb,disco_duro_velocidad_de_rotacion_del_disco_duro_rpm,medidas_y_peso_alto_cm,procesador_frecuencia_del_reloj_ghz,procesador_tdp_watts,titulo_freq,procesador_freq,grafica_tarjeta_freq,serie_freq,otras_caracteristicas_equipamiento_freq,procesador_nombre_clave_freq,propiedades_de_la_carcasa_alimentacion_freq,grafica_memoria_freq,procesador_tipo_freq,procesador_chipset_de_la_placa_base_freq,sistema_operativo_sistema_operativo_freq,procesador_numero_nucleos_freq,grafica_numero_de_ranuras_para_pcie_freq,procesador_zocalo_de_cpu_freq
1.0,PC de oficina,disco duro SSD,,"wifi, Ethernet, Bluetooth",Bluetooth 5.0,,,1.0,DDR4,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,conexión micrófono/auriculares,semitorre,negro,empresas,8.0,2.0,,,,,,,,,,,,,,402.54,402.54,402.54,,,,12.0,8.0,3200.0,256.0,3.4,4.5,64.0,,,3.4,58.0,1,28.0,202.0,87.0,2259.0,52.0,54.0,3731.0,190.0,,,397.0,,
1.0,PC de oficina,disco duro M.2 SSD,,Ethernet,Bluetooth 4.2,,Intel,1.0,DDR5,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,torre,negro,empresas,20.0,4.0,,,,,,,,,,,,,,1760.25,1760.25,1760.25,30.8,33.7,,25.0,16.0,4800.0,512.0,2.1,4.9,128.0,,15.0,,180.0,1,52.0,374.0,112.0,2259.0,529.0,931.0,3731.0,833.0,92.0,1182.0,297.0,,749.0
1.0,PC de oficina,disco duro SSD,DisplayPort,Ethernet,Bluetooth 5.0,,Intel,1.0,DDR4,,64.0,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,torre,negro,,12.0,4.0,1.0,,,,,,,,,,,,,799.0,799.0,799.0,29.6,14.5,5.9,18.0,8.0,3200.0,256.0,2.5,4.4,128.0,,34.0,,65.0,1,79.0,202.0,213.0,86.0,529.0,43.0,3731.0,947.0,,1182.0,813.0,139.0,749.0
1.0,PC de oficina,disco duro M.2 SSD,,"wifi, Bluetooth, Ethernet",Bluetooth 5.0,IEEE 802.11ax,Intel,1.0,DDR4,,,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,semitorre,negro,empresas,16.0,,,,,,,,,,,,,,,743.21,743.21,743.21,37.0,17.5,7.0,20.0,8.0,3200.0,512.0,2.5,4.6,128.0,,30.0,2.5,65.0,1,49.0,202.0,87.0,2259.0,866.0,54.0,3731.0,947.0,,1182.0,233.0,,749.0
2.0,PC de oficina,,,Ethernet,,,,,,,,,,,,,,Desktop,,torre,,,,,,,,1.0,,,,,,,,,,686.62,940.3,813.46,27.5,14.5,,,,,,,,,,36.0,,,1,,,213.0,,,931.0,,,,,,139.0,
1.0,PC de oficina,disco duro M.2 SSD,,Ethernet,Bluetooth 5.0,IEEE 802.11ax,Intel,1.0,DDR4,,,,Ethernet 10/100/1000,,,TCO Certified Desktops 8,,Desktop,,factor de forma pequeño (SFF),,empresas,12.0,,,,,,,,,,,,,,,742.99,742.99,742.99,29.6,27.0,,12.0,8.0,,256.0,2.3,3.8,,,9.0,,35.0,1,8.0,108.0,59.0,2259.0,123.0,931.0,3731.0,947.0,,165.0,813.0,,135.0
1.0,PC de oficina,disco duro SSD,,"Ethernet, wifi, Bluetooth",,,Intel,1.0,,,,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),,,,,1.0,,,,,,,,,,,,,517.99,517.99,517.99,18.3,17.9,,,4.0,,128.0,,,64.0,,3.0,,,1,1.0,4.0,213.0,2259.0,,931.0,3731.0,,,165.0,,8.0,
1.0,PC de oficina,disco duro M.2 SSD,DisplayPort,"Ethernet, wifi, Bluetooth",Bluetooth 5.0,IEEE 802.11ax,Intel,1.0,DDR4,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,,,negro,,12.0,4.0,,,,,,,,,,,,,,1172.1,1172.1,1172.1,,,6.13,12.0,8.0,2666.0,256.0,3.1,4.5,64.0,,,,65.0,1,8.0,108.0,16.0,2259.0,52.0,931.0,3731.0,947.0,,200.0,813.0,,135.0
1.0,PC de oficina,disco duro SSD,,Ethernet,Bluetooth 4.2,,Intel,1.0,DDR5,,64.0,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,torre,negro,empresas,12.0,,,,,,,,,,,,,,,2234.65,2234.65,2234.65,30.8,33.7,,18.0,16.0,,512.0,3.0,4.6,,,15.0,,117.0,1,39.0,202.0,112.0,,529.0,931.0,3731.0,947.0,92.0,1182.0,813.0,,749.0
1.0,PC de oficina,disco duro M.2 SSD,,Ethernet,,,Intel,1.0,DDR4,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,,,negro,,12.0,2.0,,,,,,,,,,,,,,831.17,831.17,831.17,30.3,15.5,4.7,18.0,8.0,3200.0,256.0,3.0,4.6,64.0,,33.0,,117.0,1,39.0,374.0,,,529.0,87.0,3731.0,947.0,,1182.0,813.0,,749.0
2.0,PC de oficina,disco duro SSD,HDMI,wifi,,,Intel,,,,,ninguno,,,,,,Desktop,,,negro,,,,,,,,,,,,,,,,,349.0,399.0,374.0,,,,,16.0,,480.0,,,,,,,,1,3.0,,,111.0,,,15.0,947.0,,,,,
1.0,PC de oficina,disco duro SSD,,wifi,,,AMD,1.0,,,,,,,,,,Desktop,,torre,,empresas,16.0,,,,,,,,,,,,,,,1288.99,1288.99,1288.99,40.5,17.5,,16.0,,,2000.0,4.2,5.1,,,37.0,4.2,65.0,1,13.0,,,2259.0,47.0,,,295.0,,389.0,589.0,,167.0
1.0,PC de oficina,disco duro SSD,,Ethernet,Bluetooth 5.0,,Intel,1.0,DDR4,,64.0,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,torre,,,16.0,,1.0,,,,,,,,,,,,,1005.0,1005.0,1005.0,29.6,14.5,,16.0,16.0,,512.0,2.9,4.8,128.0,,34.0,,65.0,1,16.0,108.0,213.0,2259.0,123.0,931.0,3731.0,833.0,,200.0,589.0,139.0,135.0
1.0,PC de oficina,disco duro M.2 SSD,Mini-DisplayPort,Ethernet,,,,1.0,DDR5,,64.0,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,microtorre,negro,empresas,,,,,,,,,,,,,,,,2850.05,2850.05,2850.05,42.0,17.3,,,32.0,,1000.0,,,,,36.0,,,1,105.0,27.0,96.0,,,931.0,124.0,833.0,64.0,1182.0,,6.0,
2.0,PC de oficina,disco duro SSD,,,,,AMD,,,,,,,,,,,Desktop,,desktop,,,16.0,,,,,,,,,,,,,,,629.0,629.0,629.0,,,,16.0,16.0,,500.0,3.8,4.6,,,,3.8,65.0,1,31.0,,,2259.0,83.0,,,295.0,,,589.0,,478.0
1.0,PC de oficina,disco duro SSD,,Ethernet,,,Intel,1.0,DDR4,,64.0,,,,,,,Desktop,,microtorre,negro,,,2.0,,,,,,,,,,,,,,534.89,534.89,534.89,27.0,9.5,4.71,4.0,8.0,2666.0,256.0,2.1,4.1,,,30.0,,15.0,1,20.0,,106.0,2259.0,123.0,931.0,3731.0,190.0,,200.0,51.0,139.0,
1.0,PC de oficina,disco duro SSD,,Ethernet,,,Intel,1.0,DDR4,,,,,,,,,Desktop,,,negro,empresas,32.0,,,,,,,,,,,,,,,1658.12,1658.12,1658.12,,,,36.0,32.0,,1000.0,3.0,5.8,,,,3.0,125.0,1,19.0,715.0,,111.0,866.0,,3731.0,356.0,,1182.0,194.0,,749.0
1.0,PC de oficina,disco duro SSD,,Ethernet,,,Intel,1.0,,,64.0,,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),,empresas,4.0,,,,,,,,,,,,,,,1008.3,1008.3,1008.3,17.8,3.6,,4.0,8.0,,256.0,2.0,3.3,,,18.0,,10.0,1,9.0,715.0,126.0,2259.0,74.0,931.0,3731.0,,,,397.0,,26.0
1.0,PC de oficina,disco duro M.2 SSD,,"Ethernet, Bluetooth, wifi",Bluetooth 5.0,IEEE 802.11ax,Intel,1.0,DDR4,,,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,empresas,20.0,2.0,,,,,,,,,,,,,,888.06,888.06,888.06,33.5,10.5,,24.0,16.0,3200.0,512.0,2.5,4.8,128.0,,33.0,2.5,65.0,1,84.0,374.0,87.0,63.0,866.0,54.0,3731.0,947.0,,1182.0,297.0,,
1.0,PC de oficina,disco duro SSD,,"Ethernet, wifi",,IEEE 802.11ax,,1.0,,,64.0,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,semitorre,,empresas,,,,,,,,,,,,,,,,757.23,757.23,757.23,40.5,17.5,,,16.0,,1000.0,,,,,37.0,,,1,9.0,202.0,,2259.0,,931.0,3731.0,,,389.0,,,
1.0,PC de oficina,disco duro M.2 SSD,,"Bluetooth, Ethernet, wifi",,,Intel,2.0,DDR4,,,ninguno,,,,TCO Certified Desktops 5,DirectX 12,Desktop,,factor de forma ultrapequeño (USFF),negro,empresas,,,1.0,,,,,,,,,,,,,349.0,349.0,349.0,18.29,17.9,,,16.0,,1256.0,,3.3,,,3.0,1.7,,1,4.0,108.0,213.0,2259.0,,931.0,,947.0,,1182.0,813.0,,
1.0,PC de oficina,disco duro M.2 SSD,DisplayPort,Ethernet,,,Intel,1.0,DDR4,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,conexión micrófono/auriculares,minitorre,negro,"profesional, empresas",12.0,2.0,,,,,,,,,,,,,,673.35,673.35,673.35,29.2,15.4,6.5,12.0,8.0,,256.0,,4.6,,,32.0,3.2,65.0,1,7.0,20.0,2.0,63.0,,43.0,19.0,947.0,,12.0,813.0,,
1.0,PC de oficina,disco duro M.2 SSD,,"Ethernet, Bluetooth, wifi",Bluetooth 5.0,,Intel,1.0,DDR4,,,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,empresas,20.0,2.0,,,,,,,,,,,,,,769.32,769.32,769.32,33.5,10.5,,24.0,16.0,3200.0,512.0,2.5,4.8,128.0,,33.0,2.5,65.0,1,84.0,374.0,87.0,63.0,,54.0,3731.0,947.0,,1182.0,297.0,,
1.0,PC de oficina,disco duro SSD,,,,,AMD,,DDR4,,,grabadora DVD,,,,,,Desktop,,,,,12.0,,,,,,,,,,,,,,,665.65,665.65,665.65,,,,16.0,16.0,,500.0,3.9,4.4,,,,3.9,65.0,1,41.0,391.0,,2259.0,83.0,10.0,3731.0,327.0,,398.0,813.0,,478.0
1.0,PC de oficina,disco duro M.2 SSD,DisplayPort,"Ethernet, wifi",,Wi-Fi 6E,Intel,1.0,DDR5,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,empresas,20.0,,,,,,,,,,,,,,,1406.93,1406.93,1406.93,29.28,9.26,,24.0,16.0,,512.0,,4.8,,,29.0,2.5,,1,84.0,374.0,126.0,2259.0,866.0,43.0,3731.0,,,1182.0,163.0,,
2.0,PC de oficina,,,wifi,,,Intel,2.0,,,,,,,,,,Desktop,,,negro,empresas,,,,,,,,,,,500 GB,,,,,279.0,319.0,299.0,,,,,16.0,,480.0,,,,,,,,1,6.0,11.0,,111.0,,,3731.0,947.0,,,,,
1.0,PC de oficina,disco duro M.2 SSD,DisplayPort,Ethernet,,,Intel,1.0,DDR4,,64.0,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,empresas,6.0,4.0,,1.0,,1.0,,,,,,,,,,783.26,783.26,783.26,29.2,9.26,5.26,9.0,8.0,2666.0,256.0,3.0,4.4,64.0,,29.0,,65.0,1,4.0,108.0,126.0,,21.0,10.0,3731.0,947.0,,200.0,813.0,,40.0
1.0,PC de oficina,disco duro SSD,,wifi,,,,,DDR4,,,,,,,,,Desktop,,semitorre,,,,,,,,,,,,,,,,,,730.0,730.0,730.0,34.8,16.0,,,8.0,,256.0,,,,,30.0,,,1,13.0,108.0,87.0,,,,3731.0,,,200.0,,34.0,
1.0,PC de oficina,disco duro SSD,,"Ethernet, wifi",,IEEE 802.11ax,,1.0,,,,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,semitorre,,empresas,,,,,,,,,,,,,,,,579.99,579.99,579.99,40.5,17.5,,,16.0,,500.0,,,,,37.0,,,1,9.0,202.0,,2259.0,,931.0,3731.0,,,398.0,,,
1.0,PC de oficina,disco duro M.2 SSD,,Ethernet,,,Intel,1.0,DDR4,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,empresas,12.0,,,,,,,,,,,,,,,1132.64,1132.64,1132.64,29.28,9.26,,18.0,8.0,3200.0,512.0,,4.6,,,29.0,3.0,,1,39.0,374.0,126.0,2259.0,,87.0,3731.0,947.0,,1182.0,813.0,,749.0
1.0,PC de oficina,disco duro SSD,,wifi,,,Intel,1.0,DDR4,,,grabadora DVD,,,,,,Desktop,,semitorre,negro,empresas,4.0,,,,,,,,,,,,,,,399.0,399.0,399.0,,,,6.0,16.0,,1000.0,,3.6,,,,3.2,65.0,1,3.0,11.0,,,15.0,,,,,1182.0,397.0,,40.0
1.0,PC de oficina,memoria flash,DisplayPort,"Ethernet, Bluetooth",,IEEE 802.11ac,Intel,1.0,DDR3L,,,ninguno,,,,,,Desktop,,factor de forma ultrapequeño (USFF),,,,,,,,,,,,,,,,,,179.71,179.71,179.71,10.2,10.2,0.24,2.0,2.0,1600.0,8.0,1.44,1.92,,,2.0,,,1,4.0,2.0,1.0,,3.0,931.0,3731.0,,,11.0,397.0,,2.0
1.0,PC de oficina,disco duro SSD,,Ethernet,,,Intel,1.0,,,,,,,,,,Desktop,,torre,negro,,12.0,,1.0,,,,,,,,,,,,,1269.81,1269.81,1269.81,29.6,14.5,,18.0,8.0,,256.0,3.0,4.6,,,34.0,,117.0,1,39.0,374.0,213.0,,529.0,931.0,,947.0,,1182.0,813.0,2.0,749.0
1.0,PC de oficina,disco duro SSD,,Ethernet,,,,1.0,DDR4,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,empresas,,2.0,,,,,,,,,,,,,,1008.99,1008.99,1008.99,29.28,9.26,3.7,,16.0,3200.0,512.0,,4.6,64.0,,29.0,3.2,,1,39.0,374.0,126.0,2259.0,,87.0,3731.0,947.0,,1182.0,813.0,,
1.0,PC de oficina,disco duro M.2 SSD,,Ethernet,Bluetooth 5.0,,Intel,1.0,DDR4,,,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,torre,negro,,20.0,,1.0,,,,,,,,,,,,,1111.0,1111.0,1111.0,29.6,14.5,,25.0,16.0,3200.0,512.0,2.1,4.9,,,34.0,2.1,180.0,1,52.0,202.0,213.0,,529.0,931.0,,833.0,,1182.0,297.0,139.0,749.0
1.0,PC de oficina,disco duro SSD,DisplayPort,Ethernet,,,,1.0,DDR5,,64.0,,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,empresas,,,,,,,,,,,,,,,,1251.99,1251.99,1251.99,29.28,9.26,,,16.0,,256.0,,,,,29.0,,,1,19.0,374.0,126.0,,,931.0,3731.0,947.0,,1182.0,,,
2.0,PC de oficina,,,Ethernet,,,,,,,,,,,,,,Desktop,,microtorre,,,,,,,,,,,,,,,,,,534.89,586.45,560.67,27.0,9.5,,,,,,,,,,30.0,,,1,,,106.0,,,931.0,,,,,,139.0,
1.0,PC de oficina,disco duro SSD,,Ethernet,Bluetooth 5.0,,Intel,1.0,DDR4,,64.0,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,torre,negro,,12.0,2.0,1.0,,,,,,,,,,,,,724.9,724.9,724.9,29.6,14.5,5.5,18.0,16.0,3200.0,512.0,2.5,4.4,64.0,,34.0,2.5,117.0,1,79.0,202.0,213.0,,529.0,43.0,3731.0,2.0,,1182.0,813.0,139.0,749.0
1.0,PC de oficina,disco duro SSD,DisplayPort,Ethernet,,,AMD,1.0,DDR4,,64.0,ninguno,,,,,,Desktop,,factor de forma pequeño (SFF),negro,,12.0,2.0,,,,,,,,,,,,,,637.62,637.62,637.62,30.3,27.0,3.9,16.0,8.0,3200.0,256.0,3.9,4.4,32.0,,9.0,,65.0,1,41.0,391.0,59.0,,83.0,931.0,3731.0,327.0,,200.0,813.0,139.0,478.0
1.0,PC de oficina,disco duro SSD,,Ethernet,,,,1.0,DDR4,,64.0,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,torre,,empresas,,,,,,,,,,,,MSI A520M-A Pro,,,,752.99,752.99,752.99,40.5,17.5,,,16.0,,500.0,,,,,37.0,,,1,41.0,8.0,,111.0,,36.0,3731.0,,,27.0,,,
1.0,PC de oficina,disco duro SSD,,"Ethernet, wifi",,IEEE 802.11ax,,1.0,,,64.0,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,semitorre,,empresas,,,,,,,,,,,,,,,,784.99,784.99,784.99,40.5,17.5,,,16.0,,1000.0,,,,,37.0,,,1,22.0,202.0,,2259.0,,931.0,3731.0,,,389.0,,,
1.0,PC de oficina,disco duro M.2 SSD,,Ethernet,,,Intel,1.0,DDR5,,64.0,lector DVD,Ethernet 10/100/1000,,,,,Desktop,,microtorre,negro,empresas,8.0,4.0,,,,,,,,,,,,,,1498.0,1498.0,1498.0,42.0,17.3,8.5,25.0,16.0,4400.0,512.0,,4.9,128.0,,36.0,2.1,65.0,1,52.0,374.0,96.0,52.0,529.0,67.0,3731.0,833.0,64.0,200.0,297.0,6.0,
2.0,PC de oficina,disco duro SSD,,Ethernet,Bluetooth 5.2,IEEE 802.11ax,Intel,1.0,DDR4,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,,torre,negro,,12.0,2.0,,,,,,,,,,,,,,793.74,913.52,853.63,30.8,15.5,4.2,18.0,16.0,3200.0,512.0,3.0,4.6,,,33.0,3.0,117.0,1,39.0,374.0,59.0,2259.0,529.0,931.0,,947.0,,200.0,813.0,,749.0
1.0,PC de oficina,disco duro M.2 SSD,DisplayPort,"Ethernet, wifi",,Wi-Fi 6E,Intel,1.0,DDR5,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,empresas,,4.0,,,,,,,,,,,,,,1345.99,1345.99,1345.99,29.28,9.26,,24.0,16.0,,256.0,,4.8,128.0,,29.0,2.5,,1,84.0,374.0,126.0,,,43.0,3731.0,947.0,,1182.0,163.0,,
1.0,PC de oficina,disco duro SSD,,Ethernet,,,AMD,1.0,,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,semitorre,,empresas,12.0,,,,,,,,,,,,,,,619.99,619.99,619.99,40.0,19.0,,16.0,16.0,,1000.0,3.9,4.4,,,45.0,,65.0,1,41.0,391.0,,2259.0,83.0,931.0,3731.0,327.0,,398.0,813.0,,478.0
1.0,PC de oficina,disco duro SSD,,Ethernet,,,Intel,1.0,DDR4,,64.0,grabadora DVD,,,,,,Desktop,,microtorre,,,,,,,,,,,,,,,,,,586.45,586.45,586.45,27.0,9.5,,,8.0,,256.0,,,,,30.0,,,1,4.0,108.0,106.0,,,931.0,3731.0,,,200.0,,139.0,
,PC de oficina,disco duro SSD,,"Ethernet, Bluetooth",Bluetooth 4.1,,Intel,1.0,DDR4,,64.0,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,4.0,,,,,,,,,,,,,,,,,,29.2,9.3,5.1,6.0,8.0,2400.0,256.0,,3.8,64.0,,29.0,3.4,65.0,1,7.0,20.0,126.0,2259.0,14.0,54.0,3731.0,947.0,,200.0,397.0,,40.0
1.0,PC de oficina,disco duro M.2 SSD,,Ethernet,,,,1.0,DDR4,,64.0,,,,,,,Desktop,,torre,,empresas,,,2.0,2.0,,,,,,,,,,,,2109.28,2109.28,2109.28,31.6,17.0,,,16.0,,512.0,,,128.0,,37.0,,,1,16.0,2.0,135.0,,,931.0,,,,200.0,,11.0,
1.0,PC de oficina,disco duro SSD,,Ethernet,,,,1.0,DDR4,,64.0,,Ethernet 10/100/1000,,,,,Desktop,,torre,negro,empresas,,,,,,,,,,,,,,,,906.99,906.99,906.99,30.1,16.9,,,8.0,,256.0,,,,,36.0,,,1,84.0,374.0,126.0,,,931.0,3731.0,947.0,,1182.0,,,
1.0,PC de oficina,disco duro SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 4.2,,,1.0,,,,,Ethernet 10/100/1000,,,,,Desktop,,desktop,,,,,,,,,,,,,,,,,,1626.01,1626.01,1626.01,18.3,17.9,,,16.0,,512.0,,,,,7.0,,,1,1.0,16.0,,2259.0,,931.0,3731.0,,,,,,
1.0,PC de oficina,disco duro SSD,,"Ethernet, wifi, Bluetooth",,,AMD,1.0,,,64.0,,,,,,,Desktop,,factor de forma pequeño (SFF),,,,,,,,,,,,,,,,,,813.92,813.92,813.92,9.5,27.0,,,8.0,,256.0,,,64.0,,3.0,,,1,79.0,391.0,59.0,,,931.0,3731.0,,,200.0,,,
1.0,PC de oficina,disco duro SSD,,Ethernet,,,,1.0,DDR4,,64.0,,,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,,,,,,,,,,,,,,,,,1892.33,1892.33,1892.33,18.3,17.9,,,16.0,,512.0,,,128.0,,3.0,,,1,1.0,27.0,135.0,2259.0,,931.0,124.0,,,200.0,,24.0,
1.0,PC de oficina,disco duro SSD,,Ethernet,,,Intel,1.0,,,64.0,,Ethernet 10/100/1000,,,,,Desktop,,factor de forma ultrapequeño (USFF),,empresas,20.0,,,,,,,,,,,,,,,2128.71,2128.71,2128.71,17.8,7.18,,25.0,16.0,,512.0,2.1,4.9,,,19.0,,180.0,1,52.0,27.0,96.0,2259.0,529.0,931.0,124.0,833.0,,200.0,297.0,,749.0
1.0,PC de oficina,disco duro M.2 SSD,,"wifi, Bluetooth, Ethernet",Bluetooth 5.0,IEEE 802.11ax,Intel,1.0,DDR4,,,,Ethernet 10/100/1000,,,,,Desktop,,semitorre,negro,empresas,24.0,,,,,,,,,,,,,,,1197.8,1197.8,1197.8,37.0,17.5,7.0,30.0,32.0,3200.0,1000.0,2.1,5.2,128.0,,30.0,2.1,219.0,1,105.0,374.0,87.0,2259.0,866.0,14.0,3731.0,833.0,,1182.0,337.0,,749.0
1.0,PC de oficina,disco duro M.2 SSD,DisplayPort,Ethernet,,,Intel,1.0,DDR4,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,12.0,2.0,,,,,,,,,,,,,,1015.86,1015.86,1015.86,29.2,9.3,5.1,12.0,8.0,2666.0,256.0,,4.6,64.0,,29.0,3.2,65.0,1,7.0,108.0,126.0,52.0,123.0,10.0,3731.0,947.0,,200.0,813.0,,
1.0,PC de oficina,disco duro SSD,,Ethernet,,,Intel,1.0,DDR4,,64.0,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,desktop,negro,empresas,12.0,,,,,,,,,,,,sí,,,796.27,796.27,796.27,30.5,10.2,,12.0,8.0,,256.0,2.9,4.3,32.0,,33.0,,65.0,1,133.0,108.0,1.0,2259.0,123.0,54.0,3731.0,947.0,,200.0,813.0,6.0,135.0
1.0,PC de oficina,disco duro SSD,,Ethernet,,IEEE 802.11ax,,,DDR4,,64.0,,Ethernet 10/100/1000,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,,12.0,2.0,2.0,,,,,,,,,,,Microsoft Office,,1013.99,1013.99,1013.99,17.8,3.6,1.38,12.0,8.0,,256.0,2.666,,64.0,,18.0,3.8,,1,8.0,108.0,126.0,2259.0,,931.0,,947.0,,200.0,813.0,,
1.0,PC de oficina,disco duro M.2 SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 4.2,IEEE 802.11ac,Intel,1.0,DDR4,,64.0,ninguno,Ethernet 10/100/1000,,,TCO Certified Desktops 5,,Desktop,,factor de forma ultrapequeño (USFF),negro,empresas,4.0,2.0,1.0,,,,,,,,,,,,,763.99,763.99,763.99,18.29,17.9,1.32,6.0,8.0,2666.0,256.0,3.1,3.7,32.0,,3.0,,35.0,1,1.0,108.0,213.0,2259.0,21.0,78.0,3731.0,190.0,7.0,200.0,397.0,,40.0
1.0,PC de oficina,disco duro SSD,,Ethernet,,,AMD,1.0,,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,semitorre,,empresas,12.0,,,,,,,,,,,,,,,655.99,655.99,655.99,40.0,19.0,,16.0,32.0,,1000.0,3.9,4.4,,,45.0,,65.0,1,41.0,391.0,,2259.0,83.0,931.0,3731.0,327.0,,398.0,813.0,,478.0
1.0,PC de oficina,disco duro M.2 SSD,DisplayPort,Ethernet,,,Intel,1.0,DDR4,,64.0,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,16.0,4.0,2.0,1.0,,,,,,,,,,,,1680.09,1680.09,1680.09,29.3,9.3,6.0,16.0,16.0,,512.0,2.9,4.8,128.0,,29.0,,65.0,1,16.0,108.0,96.0,,123.0,43.0,3731.0,833.0,,200.0,589.0,24.0,135.0
1.0,PC de oficina,disco duro M.2 SSD,,Ethernet,,,AMD,1.0,DDR4,,64.0,grabadora DVD,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,empresas,8.0,4.0,,1.0,,1.0,,,,,,,,,,761.34,761.34,761.34,29.0,9.2,6.0,4.0,8.0,2666.0,256.0,3.7,4.2,64.0,,34.0,,65.0,1,2.0,5.0,213.0,,,87.0,,327.0,,200.0,397.0,,478.0
1.0,PC de oficina,disco duro M.2 SSD,,Ethernet,,,Intel,1.0,DDR5,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma ultrapequeño (USFF),negro,empresas,20.0,,,,,,,,,,,,,,,1647.98,1647.98,1647.98,17.8,7.18,,25.0,16.0,,512.0,2.1,4.9,,,19.0,,180.0,1,52.0,374.0,96.0,,529.0,15.0,3731.0,833.0,64.0,200.0,297.0,,749.0
1.0,PC de oficina,disco duro M.2 SSD,,Ethernet,,,Intel,1.0,DDR4,,64.0,grabadora DVD,,,,,,Desktop,,torre,,empresas,16.0,,2.0,2.0,,,,,,,,,,,,1548.98,1548.98,1548.98,31.6,17.0,,,32.0,,1000.0,3.8,5.1,128.0,,37.0,,125.0,1,4.0,108.0,135.0,,123.0,931.0,3731.0,833.0,,200.0,589.0,11.0,135.0
