ofertas,tipo_de_producto,pantalla_tecnologia,disco_duro_tipo_de_disco_duro,grafica_salida_de_video,conectividad_lector_de_tarjetas,comunicaciones_conectividad,comunicaciones_version_bluetooth,camara_webcam,camara_funcion,camara_resolucion,teclado_tipo,teclado_teclas_adicionales,sonido_numero_de_altavoces,alimentacion_bateria,alimentacion_vatios_hora,alimentacion_bateria_intercambiable,medidas_y_peso_material_de_la_carcasa,medidas_y_peso_diseno,otras_caracteristicas_sensor,otras_caracteristicas_fecha_de_lanzamiento,comunicaciones_estandar_wifi,procesador_fabricante,disco_duro_numero_de_discos_duros_instalados,grafica_fabricante_tarjeta,conectividad_tipo_de_tarjetas_compatibles,sonido_sistema_de_altavoces,pantalla_formato_de_imagen,procesador_nivel_de_cache,ram_tipo,teclado_caracteristica,alimentacion_numero_de_celdas,medidas_y_peso_color,grafica_tipo_memoria,sistema_operativo_arquitectura_bit,comunicaciones_transmision_de_datos,almacenamiento_lector_optico,otras_caracteristicas_caracteristicas_especiales,pantalla,comunicaciones_estandar_lan,sonido_modo,otras_caracteristicas_certificacion,ia_caracteristica,ram_numero_ranuras_memoria,ram_ranura_memoria,ram_configuracion_memoria,otras_caracteristicas_software_incluido,pantalla_propiedades,ia_funcion,ia_procesador,sonido_chip,otras_caracteristicas_localizacion,conectividad_conexion,otras_caracteristicas_articulo_incluido,comunicaciones_caracteristicas_del_bluetooth,tipo,precio_min,precio_max,precio_mean,pantalla_tamano_pulgadas,pantalla_diagonal_cm,pantalla_luminosidad_cd_m2,grafica_resolucion_externa_std,camara_resolucion_pulgadas,alimentacion_autonomia_de_la_bateria_horas,alimentacion_vatios,medidas_y_peso_profundidad_cm,medidas_y_peso_altura_mm,medidas_y_peso_ancho_cm,medidas_y_peso_peso_kg,pantalla_densidad_de_pixeles_ppp,pantalla_tasa_de_actualizacion_de_imagen_hz,procesador_cache_mb,ram_memoria_gb,ram_frecuencia_de_la_memoria_mhz,disco_duro_capacidad_de_memoria_ssd_gb,sonido_potencia_de_altavoces_watts,procesador_frecuencia_de_reloj_ghz,procesador_frecuencia_turbo_max_ghz,procesador_potencia_maxima_de_diseno_termico_tdp_watts,ram_extension_de_memoria_maxima_gb,alimentacion_voltaje_de_salida_v,alimentacion_intensidad_de_corriente_a,alimentacion_capacidad_de_la_bateria_ah,disco_duro_capacidad_del_disco_duro_gb,disco_duro_velocidad_de_rotacion_del_disco_duro_rpm,titulo_freq,procesador_freq,grafica_tarjeta_freq,serie_freq,otras_caracteristicas_equipamiento_freq,procesador_nombre_clave_freq,otras_caracteristicas_seguridad_integrada_freq,grafica_memoria_freq,procesador_tipo_freq,sistema_operativo_sistema_operativo_freq,procesador_numero_nucleos_freq,pantalla_resolucion_freq,pantalla_resolucion_pulgadas_freq
2.0,Portátil profesional,WUXGA,,,,"wifi, Bluetooth",Bluetooth 5.3,5.0 Mpx,,,,,4.0,polímero de litio,76.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,1.0,Intel,,,16:10,L3,DDR5,,3.0,plateado,,64.0,ninguna,ninguno,teclado numérico,,,,,,2x SO-DIMM,2x SO-DIMM,2 x 32 GB,,,,,,,,,,Laptop,2155.95,2165.88,2160.91,16.0,40.64,250.0,,,,65.0,25.1,19.0,35.9,1.73,,,18.0,64.0,5200.0,1000.0,,2.2,5.0,28.0,64.0,,,,,,1,63.0,715.0,135.0,488.0,60.0,,3731.0,807.0,1043.0,330.0,537.0,537.0
7.0,Portátil profesional,,,,integrado,wifi,,integrada,,,,teclado numérico,,polímero de litio,90.0,,,con tapa,,2022.0,IEEE 802.11ax,Intel,,,,Dynaudio,16:10,L3,,,4.0,,,64.0,,,,,,DTS,Certificación MIL-STD 810G,,,,,,,,,,,,,,Laptop,3099.0,7034.36,5066.68,17.0,43.18,,8192x4608,,,240.0,26.0,19.0,38.2,2.49,,,24.0,,,,,,,45.0,,,,,,,1,,,88.0,462.0,536.0,253.0,,,,299.0,,
2.0,Portátil profesional,Full HD,,HDMI,integrado,"wifi, Bluetooth",Bluetooth 4.1,integrada,,,teclado tipo chicle,teclado numérico,2.0,ión-litio,37.0,,,,,,IEEE 802.11ac,Intel,1.0,Intel,MicroSD,altavoces estéreo,16:9,L3,DDR4,,2.0,plateado,,,ninguna,ninguno,teclado numérico,,,,,,,,1 x 8 GB,,,,,,,,,,Laptop,1825.22,2476.05,2150.64,15.6,39.62,,,,,,23.5,20.0,36.0,1.8,,,2.0,8.0,,256.0,,0.85,2.6,34.0,16.0,,,,,,1,48.0,715.0,198.0,405.0,197.0,,3731.0,181.0,265.0,46.0,1604.0,1604.0
7.0,Portátil profesional,Full HD,,HDMI,,"wifi, Bluetooth, LAN",Bluetooth 5.0,integrada,compatible con HD,1280 x 720 píxeles,,,2.0,ión-litio,,,,con tapa,,2021.0,IEEE 802.11ax,Intel,1.0,Intel,,altavoces estéreo,16:9,L3,,,3.0,,,64.0,,,,panorámica,Gigabit-LAN,,,,,,,,,,,,,,,,Laptop,804.08,1563.03,1183.56,14.0,35.56,,,1280x720,,45.0,21.4,20.0,32.2,1.38,,,,,,,,,,,,,,,,,1,,,74.0,673.0,197.0,,3731.0,,,,1604.0,1604.0
1.0,Portátil profesional,Full HD,SSD,HDMI,3 en 1,"wifi, Bluetooth",Bluetooth 5.0,integrada,,1280 x 720 píxeles,,,,polímero de litio,50.0,,aluminio,con tapa,,2019.0,,Intel,,Intel,,altavoces estéreo,16:9,L3,DDR4,,4.0,plateado,,,ninguna,ninguno,,,,,,,,,,,,,,,,,,,Laptop,879.0,879.0,879.0,14.0,35.56,,,1280x720,10.0,65.0,22.2,16.0,32.2,1.18,,60.0,12.0,16.0,3200.0,1000.0,,1.2,5.0,15.0,,,,,,,1,134.0,916.0,37.0,405.0,309.0,,3731.0,807.0,272.0,753.0,1604.0,1604.0
2.0,Portátil profesional,Full HD,SSD,HDMI,integrado,"LAN, wifi, Bluetooth",Bluetooth 5.0,integrada,compatible con HD,1280 x 720 píxeles,,,,,45.0,,,con tapa,,2020.0,,Intel,1.0,Intel,MicroSD,,16:9,L3,DDR4,,3.0,plateado,,64.0,,ninguno,,,Gigabit-LAN,,,,2x SO-DIMM,,2 x 8 GB,,,,,,,,,,Laptop,1639.99,1703.02,1671.51,13.3,33.78,250.0,,1280x720,,,20.8,16.0,30.7,1.28,,,12.0,16.0,,512.0,,2.8,4.7,15.0,32.0,,,,,,1,35.0,916.0,74.0,203.0,197.0,,3731.0,807.0,185.0,355.0,1604.0,1604.0
2.0,Portátil profesional,,PCIe SSD,,integrado,"wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,1920 x 1080 píxeles,,,2.0,polímero de litio,80.0,,aluminio,con tapa,,2023.0,IEEE 802.11ax,Intel,1.0,NVIDIA,SD,,16:10,L3,DDR5,teclado iluminado,4.0,gris,GDDR6,64.0,ninguna,ninguno,teclado numérico,,,,,,2x SO-DIMM,2x SO-DIMM,2 x 8 GB,,,,,,,,,,Laptop,1216.09,1676.4,1446.24,16.0,40.64,400.0,,1920x1080,10.5,230.0,25.5,20.0,35.5,2.2,,60.0,18.0,16.0,,512.0,4.0,1.9,4.7,45.0,32.0,,,,,,1,20.0,121.0,71.0,364.0,866.0,,133.0,684.0,1043.0,330.0,347.0,347.0
2.0,Portátil profesional,Full HD,SSD,,4 en 1,"LAN, wifi, Bluetooth",,integrada,compatible con HD,1280 x 720 píxeles,,,2.0,,45.0,,aluminio,con tapa,,2020.0,IEEE 802.11ax,Intel,1.0,Intel,,,16:9,L3,DDR4,teclado iluminado,,gris,,64.0,,ninguno,teclado numérico,,Gigabit-LAN,,,,,,,,,,,,,,,,Laptop,1140.88,1272.66,1206.77,15.6,39.62,250.0,,1280x720,7.5,65.0,23.5,19.0,35.7,1.7,,,12.0,16.0,3200.0,512.0,4.0,2.8,4.7,15.0,,220.0,,,,,1,35.0,916.0,71.0,364.0,197.0,,3731.0,807.0,1043.0,355.0,1604.0,1604.0
7.0,Portátil profesional,Full HD,PCIe SSD,HDMI,,"LAN, wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,1920 x 1080 píxeles,,,2.0,polímero de litio,57.0,,,con tapa,,2022.0,IEEE 802.11ax,Intel,1.0,Intel,,altavoces estéreo,16:9,L3,DDR4,,3.0,negro,,64.0,,ninguno,teclado numérico,,Gigabit-LAN,,,,1x SO-DIMM,1x SO-DIMM,1 x 8 GB,,,,,,,,,,Laptop,1023.96,1330.6,1177.28,15.6,39.62,250.0,,1920x1080,13.6,,24.0,19.0,36.5,1.69,,,12.0,16.0,3200.0,512.0,4.0,0.9,4.4,15.0,40.0,,,,,,1,165.0,916.0,222.0,488.0,536.0,,3731.0,684.0,1043.0,753.0,1604.0,1604.0
6.0,Portátil profesional,,SSD,,,"wifi, Bluetooth",Bluetooth 5.3,5.0 Mpx,,,,,4.0,polímero de litio,51.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,,,,Bang & Olufsen,16:10,L3,,,3.0,,,64.0,,,,,,,,,,,,,,,,,,,,,Laptop,1113.88,2261.52,1687.7,13.3,33.782,250.0,,,,65.0,21.5,19.0,30.0,1.26,,,12.0,,,,,,,15.0,,,,,,,1,,,135.0,673.0,309.0,,,,,753.0,,
3.0,Portátil profesional,2.8K,,Thunderbolt 4,,"wifi, Bluetooth",Bluetooth 5.0,integrada,compatible con HD,1920 x 1080 píxeles,,,,,51.5,,aluminio,con tapa,,2022.0,IEEE 802.11ax,AMD,1.0,AMD,,Dolby Atmos,16:10,L3,LPDDR5,teclado iluminado,3.0,gris,,64.0,ninguna,ninguno,,táctil,,,,,,,,,,,,,,,,,Laptop,1170.79,2114.27,1642.53,13.3,33.782,400.0,,1920x1080,18.0,65.0,20.0,14.0,29.5,1.25,,,16.0,16.0,6400.0,512.0,,2.7,4.7,28.0,,,,,,,1,4.0,28.0,222.0,488.0,13.0,,3731.0,206.0,1043.0,561.0,168.0,168.0
2.0,Portátil profesional,WUXGA,SSD,HDMI 2.0,4 en 1,"wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,1920 x 1080 píxeles,,,2.0,polímero de litio,52.5,,,con tapa,,2022.0,IEEE 802.11ax,AMD,1.0,AMD,,altavoces estéreo,16:10,L3,LPDDR5,,,negro,,64.0,,,,,,,,,,,,,,,,,,,,,Laptop,1338.99,1952.61,1645.8,16.0,40.64,300.0,,1920x1080,,65.0,25.5,23.0,36.1,1.68,,,16.0,16.0,,512.0,,2.7,4.7,28.0,,,,,,,1,4.0,28.0,222.0,364.0,4.0,,3731.0,206.0,1043.0,561.0,537.0,537.0
2.0,Portátil profesional,WUXGA,SSD,HDMI 2.0,4 en 1,"wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,1920 x 1080 píxeles,,,2.0,polímero de litio,52.5,,,con tapa,,2022.0,IEEE 802.11ax,,1.0,AMD,,altavoces estéreo,16:10,,,resistente a salpicaduras,,negro,,64.0,,,,,,,,,,,,,,,,,,,,,Laptop,1149.49,1676.5,1412.99,16.0,40.64,300.0,,1920x1080,,65.0,25.5,23.0,36.1,1.68,,,,16.0,,512.0,,,,,,,,,,,1,7.0,18.0,222.0,405.0,,,3731.0,,1043.0,,537.0,537.0
1.0,Portátil profesional,WQXGA,SSD,,integrado,"wifi, Bluetooth",Bluetooth 5.1,integrada,compatible con HD,1920 x 1080 píxeles,,,2.0,polímero de litio,94.0,,,con tapa,,2024.0,IEEE 802.11ax,Intel,1.0,NVIDIA,SD,,16:10,L3,,,6.0,gris,,64.0,,ninguno,,,,,,,,,,,,,,,,,,,Laptop,5517.53,5517.53,5517.53,16.0,40.64,500.0,,1920x1080,,170.0,26.6,30.0,36.4,2.95,,,36.0,32.0,,1000.0,4.0,1.6,5.6,55.0,,,,,,,1,28.0,3.0,222.0,364.0,866.0,,69.0,192.0,1043.0,125.0,347.0,347.0
1.0,Portátil profesional,WUXGA,SSD,,integrado,"wifi, Bluetooth, LAN",Bluetooth 5.3,integrada,compatible con HD,1920 x 1080 píxeles,,,2.0,polímero de litio,45.0,,aluminio,con tapa,sensor de huellas dactilares,2024.0,IEEE 802.11ax,Qualcomm,1.0,,SD,altavoces estéreo,16:10,,,,,gris,,,,,,panorámica,Gigabit-LAN,,,,,,,,,,Qualcomm Hexagon,Realtek ALC3287,,,,,Laptop,1259.08,1259.08,1259.08,16.0,40.64,300.0,,1920x1080,16.0,,25.3,17.0,35.6,1.7,,,30.0,32.0,,1000.0,4.0,3.2,3.4,,,,,,,,1,13.0,13.0,71.0,462.0,35.0,10.0,3731.0,23.0,1043.0,561.0,537.0,537.0
2.0,Portátil profesional,WUXGA,SSD,,,"LAN, wifi, Bluetooth",Bluetooth 5.3,integrada,compatible con HD,1920 x 1080 píxeles,,,2.0,,57.0,,,con tapa,,2024.0,IEEE 802.11ax,Intel,1.0,Intel,,,16:10,L3,,,,negro,,64.0,,,,,Gigabit-LAN,,,,,,,,,,,,,,,,Laptop,1229.94,1253.95,1241.95,16.0,40.64,300.0,,1920x1080,,65.0,24.8,20.0,35.6,1.81,,,24.0,32.0,,1000.0,4.0,3.8,4.8,28.0,,,,,,,1,192.0,270.0,222.0,488.0,462.0,,3731.0,297.0,1043.0,366.0,537.0,537.0
3.0,Portátil profesional,Full HD,,HDMI,,"wifi, Bluetooth, LAN",Bluetooth 5.1,integrada,compatible con HD,1280 x 720 píxeles,,,2.0,polímero de litio,45.0,,,con tapa,,2020.0,IEEE 802.11ax,,,,,,16:9,,,,,,,,,,,panorámica,Gigabit-LAN,,,,,,,,,,,,,,,,Laptop,1150.0,1569.82,1359.91,14.0,35.56,250.0,,1280x720,11.0,65.0,22.0,18.0,32.4,1.64,,,,,,,4.0,,,,,,,,,,1,,,222.0,53.0,,,,,,,1604.0,1604.0
2.0,Portátil profesional,Full HD,SSD,HDMI,3 en 1,"LAN, wifi, Bluetooth",,integrada,compatible con HD,1280 x 720 píxeles,,,,ión-litio,41.0,,,con tapa,,2020.0,IEEE 802.11ac,Intel,1.0,Intel,,,16:9,L3,DDR4,,3.0,plateado,,64.0,,ninguno,teclado numérico,,Gigabit-LAN,,,,1x SO-DIMM,,1 x 8 GB,,,,,,,,,,Laptop,649.0,884.0,766.5,15.6,39.62,250.0,,1280x720,12.0,45.0,24.2,19.0,35.8,1.7,,,8.0,8.0,2666.0,512.0,,2.4,4.2,15.0,16.0,,,,,,1,89.0,715.0,63.0,203.0,197.0,,3731.0,684.0,97.0,355.0,1604.0,1604.0
2.0,Portátil profesional,Full HD,,,integrado,"wifi, Bluetooth",Bluetooth 5.1,integrada,,1280 x 720 píxeles,,,2.0,,42.0,,,con tapa,,2021.0,IEEE 802.11ax,Intel,1.0,Intel,MicroSD,altavoces estéreo,16:9,L3,LPDDR4X,,3.0,negro,,64.0,,ninguno,,panorámica,,,,,,,,,,,,,,,,,Laptop,997.5,1208.0,1102.75,14.0,35.56,250.0,,1280x720,,65.0,21.2,19.0,32.1,1.52,,,8.0,8.0,4267.0,256.0,,2.6,4.4,15.0,,,,,,,1,8.0,916.0,84.0,63.0,197.0,,400.0,684.0,185.0,355.0,1604.0,1604.0
12.0,Portátil profesional,,,,,"wifi, Bluetooth",Bluetooth 5.0,integrada,compatible con HD,,,,,,,,,con tapa,sensor de luminosidad,2020.0,IEEE 802.11ax,Intel,,,,,3:2,L3,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,948.86,2630.68,1789.77,12.4,31.496,,,,13.0,39.0,20.6,16.0,27.8,1.11,,,6.0,,,,,1.0,3.6,15.0,,,,,,,1,26.0,,158.0,145.0,42.0,39.0,,684.0,,355.0,,
7.0,Portátil profesional,Full HD,,,5 en 1,"wifi, Bluetooth, LAN",,integrada,compatible con HD,1280 x 720 píxeles,,,,,63.0,,,con tapa,,2021.0,,,,,MicroSD,,16:9,,,,4.0,,,,,,,panorámica,Gigabit-LAN,,,,,,,,,,,,,,,,Laptop,1185.84,2574.0,1879.92,14.0,35.56,220.0,,1280x720,12.0,65.0,21.2,20.0,32.2,2.0,,,,,,,,,,,,,,,,,1,,,84.0,63.0,,79.0,,,,,,
7.0,Portátil profesional,,SSD,,,"wifi, Bluetooth",Bluetooth 5.0,integrada,compatible con HD,1280 x 720 píxeles,,,2.0,,45.8,,aluminio,con tapa,,2021.0,IEEE 802.11ax,,,,,,3:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,899.0,3616.14,2257.57,13.5,34.29,,,1280x720,17.0,,22.3,15.0,30.8,1.3,,,,,,,,,,,,,,,,,1,,,158.0,673.0,,,,,,,,
1.0,Portátil profesional,Full HD,SSD,HDMI,,"wifi, Bluetooth",,integrada,compatible con HD,1280 x 720 píxeles,,,2.0,,41.0,,,con tapa,,2022.0,IEEE 802.11ac,Intel,1.0,Intel,,altavoces estéreo,16:9,L3,DDR4,,3.0,negro,,64.0,,,,,,,,,2x SO-DIMM,1x SO-DIMM,1 x 8 GB,,,,,,,,,,Laptop,731.73,731.73,731.73,15.6,39.62,250.0,,1280x720,,65.0,23.5,23.0,35.9,1.66,140.0,120.0,10.0,8.0,2666.0,256.0,4.0,0.9,4.4,15.0,16.0,,,,,,1,69.0,715.0,26.0,488.0,536.0,,3731.0,181.0,1043.0,255.0,1604.0,1604.0
2.0,Portátil profesional,,SSD,Thunderbolt 4,,"wifi, Bluetooth",Bluetooth 5.1,integrada,compatible con HD,1280 x 720 píxeles,,,2.0,,,,aluminio,con tapa,,2022.0,IEEE 802.11ax,Intel,1.0,Intel,,,3:2,L3,LPDDR5X,,,plateado,,64.0,ninguna,ninguno,,,,,,,,,,,"capacitiva, multitáctil de 10 puntos",,,,,,,,Laptop,1549.0,1998.0,1773.5,15.0,38.1,400.0,,1280x720,17.0,,24.4,15.0,34.0,1.56,201.0,,12.0,16.0,,512.0,,1.2,4.7,15.0,,,,,,,1,93.0,916.0,158.0,673.0,536.0,,3731.0,807.0,1212.0,753.0,35.0,35.0
3.0,Portátil profesional,WUXGA,SSD,,,"wifi, Bluetooth",Bluetooth 5.3,5.0 Mpx,,,,,2.0,,51.0,,,con tapa,,2023.0,IEEE 802.11ax,AMD,1.0,AMD,,,16:10,L3,DDR5,,3.0,gris,,64.0,,ninguno,,,,,,,2x SO-DIMM,1x SO-DIMM,1 x 16 GB,,,,,,,,,,Laptop,1789.4,1963.73,1876.57,14.0,35.56,500.0,,,,65.0,22.4,20.0,31.6,1.45,,,16.0,16.0,5600.0,512.0,,,5.1,,64.0,,,,,,1,1.0,51.0,98.0,488.0,,,3731.0,206.0,1043.0,561.0,537.0,537.0
4.0,Portátil profesional,Full HD,,,,"Bluetooth, wifi",Bluetooth 5.1,integrada,,,,,,polímero de litio,49.0,,,con tapa,,2021.0,IEEE 802.11ax,Intel,,,,,16:9,L3,,,,,,,,,,panorámica,,,,,,,,,,,,,,,,,Laptop,1906.52,2293.74,2100.13,15.6,39.62,400.0,,,,65.0,21.6,15.0,34.0,1.5,,,,,,,,,,,,,,,,,1,,,84.0,61.0,197.0,,,,185.0,,,
9.0,Portátil profesional,,,HDMI 2.0,4 en 1,"wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,1920 x 1080 píxeles,,,2.0,polímero de litio,52.5,,,con tapa,,2022.0,IEEE 802.11ax,,,,,altavoces estéreo,16:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,1149.49,3144.74,2147.11,16.0,40.64,300.0,,1920x1080,,65.0,25.5,23.0,36.1,1.68,,,,,,,,,,,,,,,,,1,,,222.0,405.0,,,,,,,,
5.0,Portátil profesional,,SSD,HDMI,integrado,"wifi, Bluetooth, LAN",Bluetooth 5.1,integrada,compatible con HD,1280 x 720 píxeles,,,2.0,ión-litio,54.0,,,con tapa,,2022.0,IEEE 802.11ax,Intel,,,MicroSD,,16:9,L3,,,,,,64.0,,,,,Gigabit-LAN,,,,,,,,,,,,,,,,Laptop,848.28,2747.01,1797.64,14.0,35.56,300.0,,1280x720,,,21.4,18.0,32.6,1.5,,,,,,,4.0,,,28.0,,15.4,,,,,1,,,93.0,462.0,536.0,,,,1043.0,330.0,,
1.0,Portátil profesional,Full HD,SSD,,,"wifi, Bluetooth",,integrada,compatible con HD,1920 x 1080 píxeles,,,,,54.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,1.0,Intel,,,16:9,L3,DDR4,,3.0,,,64.0,,,,,,,,,,,,,,,,,,,,,Laptop,1197.56,1197.56,1197.56,14.0,35.56,250.0,,1920x1080,,100.0,21.2,19.0,32.1,1.39,,,12.0,16.0,3200.0,512.0,,1.3,5.2,15.0,,,,,,,1,7.0,916.0,84.0,103.0,309.0,,3731.0,807.0,1043.0,753.0,1604.0,1604.0
3.0,Portátil profesional,QHD+,SSD,,integrado,"wifi, Bluetooth",Bluetooth 5.3,integrada,,1920 x 1080 píxeles,,,4.0,,90.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,1.0,NVIDIA,SD,,16:10,L3,DDR5,,4.0,gris,GDDR6,64.0,,,teclado numérico,,,,,,,,,,,,,,,,,,Laptop,2720.51,3211.39,2965.95,17.0,43.18,,8192x4608,1920x1080,,280.0,26.0,19.0,38.2,2.49,,120.0,36.0,32.0,,1000.0,8.0,1.6,5.6,55.0,64.0,,,,,,1,28.0,358.0,88.0,462.0,866.0,,400.0,192.0,1043.0,125.0,347.0,347.0
13.0,Portátil profesional,,,,integrado,"wifi, Bluetooth",,integrada,compatible con HD,1920 x 1080 píxeles,,,,,54.0,,,con tapa,,2023.0,IEEE 802.11ax,,,,MicroSD,,16:9,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,Laptop,1137.16,1781.99,1459.58,15.6,39.624,250.0,,1920x1080,,100.0,23.3,21.0,35.8,1.61,,,,,,,,,,,,,,,,,1,,,84.0,115.0,,,,,,,,
4.0,Portátil profesional,Full HD,SSD,HDMI,integrado,"LAN, wifi, Bluetooth",Bluetooth 5.0,0.9 Mpx,compatible con HD,1280 x 720 píxeles,,teclado numérico,2.0,polímero de litio,41.0,,,con tapa,,2021.0,IEEE 802.11ac,Intel,1.0,Intel,,altavoces estéreo,16:9,L3,DDR4,,3.0,negro,,64.0,,ninguno,teclado numérico,,Gigabit-LAN,,,,2x SO-DIMM,1x SO-DIMM,1 x 8 GB,,,,,Realtek ALC3204,,,,,Laptop,519.99,617.24,568.62,15.6,39.62,,,1280x720,,,23.5,19.0,35.8,1.69,141.0,60.0,2.0,8.0,2666.0,256.0,4.0,0.85,2.6,34.0,16.0,11.25,,,,,1,48.0,715.0,26.0,61.0,197.0,,3731.0,181.0,185.0,46.0,1604.0,1604.0
3.0,Portátil profesional,Full HD,,,integrado,"wifi, Bluetooth",Bluetooth 5.2,integrada,,,,,,,58.0,,,con tapa,,2022.0,IEEE 802.11ac,Intel,,,MicroSD,,16:9,L3,,,4.0,,,,,,,panorámica,,,,,,,,,,,,,,,,,Laptop,604.0,1581.0,1092.5,14.0,35.56,250.0,,,,65.0,21.2,19.0,32.1,,,,12.0,,,,,,,15.0,,,,,,,1,,,84.0,71.0,,,,,,753.0,1604.0,1604.0
6.0,Portátil profesional,,,,integrado,"wifi, Bluetooth",Bluetooth 5.2,2.0 Mpx,compatible con HD,1920 x 1080 píxeles,,,,polímero de litio,71.0,no,,con tapa,,2021.0,,AMD,,,,,16:10,L3,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,Laptop,1599.0,2899.0,2249.0,16.0,40.64,400.0,,1920x1080,7.0,230.0,25.2,20.0,35.6,1.99,,,16.0,,,,,,,45.0,,20.0,11.5,,,,1,,,71.0,115.0,26.0,,,,,,347.0,347.0
4.0,Portátil profesional,,,,,"Bluetooth, wifi",Bluetooth 5.2,5.0 Mpx,,,,,,polímero de litio,51.0,,,con tapa,,2022.0,,Intel,,,,,16:10,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,Laptop,1004.84,3393.62,2199.23,14.0,35.56,1.0,,,,65.0,22.4,19.0,31.6,1.36,,,,,,,,,,,,,,,,,1,,,135.0,673.0,,,,,,,,
6.0,Portátil profesional,,,HDMI 2.1,,"wifi, Bluetooth",Bluetooth 5.4,integrada,,1920 x 1080 píxeles,,,2.0,,57.0,,,con tapa,,2024.0,IEEE 802.11be,Intel,1.0,Intel,,altavoces estéreo,16:10,L3,,,3.0,,,64.0,,,,,,,,,,,,,,,,,,,,,Laptop,1675.74,3653.28,2664.51,13.3,33.782,250.0,,1920x1080,,65.0,21.3,18.0,29.9,1.3,,,12.0,,,,8.0,,,,,,,,,,1,,,84.0,673.0,462.0,,3731.0,,1043.0,330.0,,
3.0,Portátil profesional,Full HD,PCIe SSD,HDMI,3 en 1,"LAN, wifi, Bluetooth",,integrada,compatible con HD,1280 x 720 píxeles,,,,ión-litio,41.0,,,con tapa,,2020.0,IEEE 802.11ac,Intel,1.0,Intel,,,16:9,L3,DDR4,,3.0,plateado,,64.0,ninguna,ninguno,,panorámica,Gigabit-LAN,,,,,,1 x 8 GB,,,,,,,,,,Laptop,555.68,672.21,613.94,15.6,39.62,250.0,,1280x720,12.0,45.0,24.2,19.0,35.8,1.7,,,8.0,8.0,2666.0,256.0,,2.4,4.2,15.0,16.0,,,,,,1,89.0,715.0,63.0,203.0,197.0,,3731.0,684.0,97.0,355.0,1604.0,1604.0
9.0,Portátil profesional,,,HDMI 2.1,integrado,"wifi, Bluetooth, LAN",Bluetooth 5.2,integrada,compatible con HD,1280 x 720 píxeles,,,2.0,,,,,con tapa,,2022.0,IEEE 802.11ax,,,,MicroSD,altavoces estéreo,16:9,,,,3.0,,,,,,,,Gigabit-LAN,,,,,,,,,,,,,,,,Laptop,976.5,3295.57,2136.03,15.6,39.62,,,1280x720,,,23.4,20.0,35.9,1.74,,,,,,,,,,,,,,,,,1,,,74.0,405.0,,,,,,,,
3.0,Portátil profesional,FHD+,PCIe SSD,HDMI,,"wifi, Bluetooth, LAN",Bluetooth 5.4,integrada,,,,,2.0,,90.0,,,con tapa,,2024.0,IEEE 802.11be,Intel,1.0,Intel,,altavoces estéreo,,L3,DDR5,teclado iluminado,4.0,negro,,64.0,ninguna,ninguno,,IPS,Gigabit-LAN,DTS-HD,,,2x SO-DIMM,2x SO-DIMM,2 x 16 GB,MSI AI Engine,,,,,,,,,Laptop,1249.0,1607.0,1428.0,14.0,35.56,,8192x4608,,,100.0,24.6,18.0,31.3,1.7,,144.0,24.0,32.0,5600.0,1000.0,4.0,3.8,4.8,28.0,,,,,,,1,192.0,270.0,39.0,58.0,462.0,1.0,3731.0,297.0,1212.0,366.0,1604.0,1604.0
2.0,Portátil profesional,Full HD,SSD,HDMI 2.1,integrado,"Bluetooth, wifi",Bluetooth 5.3,integrada,,,,,2.0,polímero de litio,53.8,,,con tapa,,2023.0,IEEE 802.11ax,AMD,1.0,AMD,MicroSD,altavoces estéreo,16:9,L3,DDR4,teclado iluminado,3.0,negro,,,,,teclado numérico,panorámica,,,,,,,,,,,,,,,,,Laptop,628.99,709.0,669.0,15.6,39.624,,4096x2304,,,65.0,24.1,20.0,35.9,1.7,,,16.0,16.0,3200.0,512.0,4.0,2.0,4.5,15.0,,,,,,,1,45.0,391.0,37.0,54.0,77.0,,3731.0,206.0,265.0,561.0,1604.0,1604.0
