ofertas,tipo_de_producto,pantalla_tecnologia,disco_duro_tipo_de_disco_duro,grafica_salida_de_video,conectividad_lector_de_tarjetas,comunicaciones_conectividad,comunicaciones_version_bluetooth,camara_webcam,camara_funcion,camara_resolucion,teclado_tipo,teclado_numero_de_teclas,teclado_teclas_adicionales,sonido_numero_de_altavoces,alimentacion_bateria,alimentacion_vatios_hora,alimentacion_bateria_intercambiable,medidas_y_peso_material_de_la_carcasa,medidas_y_peso_diseno,otras_caracteristicas_sensor,otras_caracteristicas_fecha_de_lanzamiento,comunicaciones_estandar_wifi,procesador_fabricante,disco_duro_numero_de_discos_duros_instalados,grafica_fabricante_tarjeta,conectividad_tipo_de_tarjetas_compatibles,sonido_sistema_de_altavoces,pantalla_formato_de_imagen,procesador_nivel_de_cache,ram_tipo,teclado_caracteristica,alimentacion_numero_de_celdas,medidas_y_peso_color,otras_caracteristicas_portatil_configurable,grafica_tipo_memoria,sistema_operativo_arquitectura_bit,pantalla_tiempo_de_reaccion,comunicaciones_transmision_de_datos,almacenamiento_lector_optico,otras_caracteristicas_caracteristicas_especiales,pantalla,comunicaciones_estandar_lan,sonido_modo,otras_caracteristicas_certificacion,ia_caracteristica,ram_numero_ranuras_memoria,ram_ranura_memoria,ram_configuracion_memoria,otras_caracteristicas_software_incluido,pantalla_displayglas,grafica_gpu,pantalla_propiedades,ia_funcion,ia_procesador,otras_caracteristicas_localizacion,conectividad_conexion,otras_caracteristicas_expansion_de_hardware,otras_caracteristicas_articulo_incluido,otras_caracteristicas_caracteristicas_de_la_carcasa,comunicaciones_caracteristicas_del_bluetooth,almacenamiento_velocidades_de_lectura,almacenamiento_velocidades_de_escritura,tipo,precio_min,precio_max,precio_mean,pantalla_tamano_pulgadas,pantalla_diagonal_cm,pantalla_luminosidad_cd_m2,grafica_resolucion_externa_std,camara_resolucion_pulgadas,alimentacion_autonomia_de_la_bateria_horas,alimentacion_vatios,medidas_y_peso_profundidad_cm,medidas_y_peso_altura_mm,medidas_y_peso_ancho_cm,medidas_y_peso_peso_kg,pantalla_densidad_de_pixeles_ppp,pantalla_tasa_de_actualizacion_de_imagen_hz,procesador_cache_mb,ram_memoria_gb,ram_frecuencia_de_la_memoria_mhz,disco_duro_capacidad_de_memoria_ssd_gb,sonido_potencia_de_altavoces_watts,procesador_frecuencia_de_reloj_ghz,procesador_frecuencia_turbo_max_ghz,procesador_potencia_maxima_de_diseno_termico_tdp_watts,ram_extension_de_memoria_maxima_gb,alimentacion_voltaje_de_salida_v,alimentacion_intensidad_de_corriente_a,alimentacion_capacidad_de_la_bateria_ah,disco_duro_capacidad_del_disco_duro_gb,disco_duro_velocidad_de_rotacion_del_disco_duro_rpm,titulo_freq,procesador_freq,grafica_tarjeta_freq,serie_freq,otras_caracteristicas_equipamiento_freq,procesador_nombre_clave_freq,otras_caracteristicas_seguridad_integrada_freq,grafica_memoria_freq,procesador_tipo_freq,sistema_operativo_sistema_operativo_freq,procesador_numero_nucleos_freq,pantalla_resolucion_freq,pantalla_resolucion_pulgadas_freq
1.0,Portátil multimedia,Full HD,SSD,HDMI,,"LAN, wifi, Bluetooth",Bluetooth 5.1,integrada,,,,,,2.0,ión-litio,,,,con tapa,,2022.0,IEEE 802.11ax,Intel,1.0,Intel,,altavoces estéreo,16:9,L3,DDR4,,3.0,gris,,,64.0,,,,,,Gigabit-LAN,,,,,,,,,,,,,,,,,,,,,Laptop,1160.99,1160.99,1160.99,17.3,43.942,,,,6.0,65.0,25.8,20.0,40.2,2.2,,,24.0,16.0,,1000.0,,1.7,4.7,45.0,,,,,,,1,27.0,715.0,108.0,488.0,536.0,,3731.0,807.0,1043.0,753.0,1604.0,1604.0
1.0,Portátil multimedia,Full HD,SSD,HDMI,,"LAN, wifi, Bluetooth",Bluetooth 5.1,0.9 Mpx,,,,,teclado numérico,,polímero de litio,38.0,,,con tapa,,2023.0,,AMD,,,,,16:9,L3,,,2.0,,,,64.0,,,,,panorámica,Gigabit-LAN,,,,,,,,,,,,,,,,,,,,,Laptop,463.7,463.7,463.7,15.6,39.624,250.0,,,8.4,65.0,23.6,20.0,35.9,1.65,,,4.0,,,,,2.8,4.3,15.0,,20.0,3.25,,,,1,47.0,,,203.0,61.0,,,200.0,1043.0,355.0,1604.0,1604.0
1.0,Portátil multimedia,Full HD,SSD,HDMI,integrado,"wifi, Bluetooth",Bluetooth 4.1,integrada,,,,,,,ión-litio,37.0,,,con tapa,,2022.0,IEEE 802.11ac,Intel,1.0,Intel,MicroSD,SonicMaster,16:9,L3,,,2.0,plateado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,564.0,564.0,564.0,15.6,39.62,200.0,,,,45.0,23.5,20.0,36.0,1.8,,,8.0,8.0,,512.0,,2.4,4.2,15.0,,19.0,2.37,,,,1,89.0,916.0,198.0,364.0,197.0,,3731.0,684.0,265.0,355.0,1604.0,1604.0
1.0,Portátil multimedia,WQXGA,SSD,Thunderbolt 4,integrado,"Bluetooth, wifi",Bluetooth 5.2,integrada,,1280 x 720 píxeles,,,,2.0,polímero de litio,90.0,,,con tapa,,2022.0,IEEE 802.11ax,Intel,1.0,NVIDIA,MicroSD,altavoces estéreo,16:10,L3,DDR5,teclado iluminado,4.0,gris,,GDDR6,64.0,,,ninguno,,táctil,,,,,2x SO-DIMM,,2 x 16 GB,,,,,,,,,,,,,,,Laptop,2599.0,2599.0,2599.0,16.0,40.64,,,1280x720,,180.0,25.6,16.0,35.9,2.2,,120.0,24.0,32.0,4800.0,1000.0,,1.7,4.7,45.0,,,,,,,1,55.0,183.0,88.0,462.0,536.0,,133.0,807.0,1043.0,299.0,347.0,347.0
1.0,Portátil multimedia,Full HD,SSD,HDMI,3 en 1,"LAN, wifi, Bluetooth",Bluetooth 4.2,integrada,compatible con HD,1280 x 720 píxeles,,,,2.0,ión-litio,41.0,,,con tapa,,2022.0,,AMD,1.0,AMD,,altavoces estéreo,16:9,L3,DDR4,,3.0,gris,,,64.0,,,,,,Gigabit-LAN,,,,,,,,,,,,,,,,,,,,,Laptop,1441.9,1441.9,1441.9,15.6,39.624,,,1280x720,8.0,45.0,24.2,20.0,35.8,1.7,,,16.0,16.0,,512.0,,2.0,4.5,15.0,,,,,,,1,8.0,391.0,41.0,34.0,38.0,,3731.0,206.0,1043.0,561.0,1604.0,1604.0
1.0,Portátil multimedia,Full HD,,HDMI,integrado,"wifi, Bluetooth",Bluetooth 4.1,integrada,,,,,,,ión-litio,37.0,,,con tapa,,2021.0,IEEE 802.11ac,Intel,1.0,Intel,MicroSD,SonicMaster,16:9,L3,DDR4,,2.0,plateado,,,64.0,,,ninguno,,,,,,,0x SO-DIMM,1x SO-DIMM,1 x 8 GB,,,,,,,,,,,,,,,Laptop,689.0,689.0,689.0,15.6,39.62,200.0,,,,45.0,23.5,20.0,36.0,1.8,,,2.0,8.0,,256.0,,0.85,2.6,34.0,12.0,19.0,2.37,,,,1,48.0,715.0,198.0,364.0,197.0,,12.0,181.0,1212.0,46.0,1604.0,1604.0
,Portátil multimedia,,SSD,HDMI 2.1,integrado,"Bluetooth, wifi",Bluetooth 5.3,integrada,,1920 x 1080 píxeles,,,,2.0,,82.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,,,MicroSD,altavoces estéreo,16:10,L3,,,4.0,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,,,,16.0,40.64,,,1920x1080,,150.0,25.9,17.0,35.8,2.1,,,24.0,,,,4.0,1.8,5.0,45.0,,,,,,,1,91.0,,39.0,462.0,274.0,,,807.0,1212.0,299.0,1604.0,1604.0
1.0,Portátil multimedia,Full HD,PCIe SSD,HDMI 2.0,ninguno,"wifi, Bluetooth",Bluetooth 5.0,integrada,compatible con HD,1280 x 720 píxeles,,,,2.0,ión-litio,53.0,,,con tapa,,2021.0,IEEE 802.11ax,Intel,1.0,Intel,,,16:9,L3,DDR4,,3.0,plateado,,,64.0,,,ninguno,,,,,,,2x SO-DIMM,1x SO-DIMM,1 x 16 GB,,,,,,,,,,,,,,,Laptop,1875.0,1875.0,1875.0,13.3,33.78,1.0,,1280x720,,65.0,20.5,18.0,30.8,1.24,,60.0,12.0,16.0,3200.0,512.0,,2.8,4.7,15.0,64.0,,,,,,1,35.0,916.0,135.0,63.0,197.0,,3731.0,807.0,185.0,355.0,1604.0,1604.0
2.0,Portátil multimedia,WUXGA,SSD,,,"wifi, Bluetooth",Bluetooth 5.1,integrada,compatible con HD,1920 x 1080 píxeles,,,,2.0,ión-litio,48.8,,,con tapa,,2024.0,,Intel,1.0,,,altavoces estéreo,16:10,L3,,,3.0,gris,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,974.62,1019.46,997.04,16.0,40.64,,,1920x1080,,100.0,24.9,21.0,36.1,1.9,,,12.0,16.0,,512.0,,0.9,5.0,15.0,,,,,,,1,40.0,29.0,108.0,673.0,55.0,,115.0,38.0,1212.0,753.0,537.0,537.0
1.0,Portátil multimedia,,SSD,,integrado,"wifi, Bluetooth, LAN",,,,,,,,2.0,ión-litio,48.0,no,,con tapa,,2019.0,,Intel,,,SD,altavoces estéreo,16:9,L3,,,4.0,negro,,,,,,,,panorámica,Gigabit-LAN,,,,,,,,,,,,,,,,,,,,,Laptop,1181.35,1181.35,1181.35,14.0,35.56,,,,11.0,45.0,23.6,20.0,32.8,1.6,,,8.0,8.0,,512.0,,1.8,4.8,15.0,,,,3220.0,,,1,7.0,,71.0,6.0,123.0,39.0,,807.0,185.0,355.0,1604.0,1604.0
1.0,Portátil multimedia,Full HD,SSD,HDMI,,"wifi, Bluetooth",Bluetooth 4.1,integrada,compatible con HD,1280 x 720 píxeles,,,,,ión-litio,36.0,,,con tapa,,2019.0,IEEE 802.11ac,Intel,1.0,NVIDIA,,,16:9,,DDR4,teclado iluminado,3.0,negro,,GDDR5,64.0,,ninguna,ninguno,teclado numérico,,,,,,0x SO-DIMM,0x SO-DIMM,1 x 8 GB,,,,ajustable en altura,,,,,,,,,,,Laptop,1542.88,1542.88,1542.88,17.3,43.94,,,1280x720,7.5,,28.5,24.0,41.3,2.8,,,8.0,8.0,2400.0,256.0,,2.4,4.1,,16.0,,,,,,1,1.0,89.0,163.0,145.0,21.0,,,684.0,97.0,355.0,1604.0,1604.0
1.0,Portátil multimedia,WQXGA,PCIe SSD,,integrado,"Bluetooth, wifi",Bluetooth 5.3,integrada,,1280 x 720 píxeles,,,,4.0,,90.0,,,con tapa,,2023.0,,Intel,1.0,NVIDIA,MicroSD,altavoces estéreo,16:10,L3,DDR5,,4.0,gris,,,64.0,,,,,retroiluminación LED,,,,,2x SO-DIMM,,,,,,,,,,,,,,,,,Laptop,5087.04,5087.04,5087.04,17.3,43.942,,,1280x720,,240.0,26.0,19.0,38.2,2.49,,,36.0,32.0,5600.0,2000.0,8.0,1.6,5.6,55.0,64.0,,,,,,1,28.0,63.0,88.0,462.0,866.0,,400.0,192.0,1043.0,125.0,347.0,347.0
1.0,Portátil multimedia,Full HD,SSD,,,"LAN, wifi, Bluetooth",Bluetooth 5.2,0.9 Mpx,compatible con HD,1280 x 720 píxeles,,,,2.0,polímero de litio,,,,con tapa,,2022.0,,Intel,1.0,Intel,,altavoces estéreo,16:9,L3,,,3.0,plateado,,,64.0,,,,,,Gigabit-LAN,,,,,,,,,,,,,,,,,,,,,Laptop,2918.72,2918.72,2918.72,15.6,39.62,250.0,,1280x720,,65.0,23.4,20.0,35.9,1.74,,,12.0,16.0,,512.0,,0.9,4.4,15.0,,19.5,,,,,1,165.0,916.0,135.0,103.0,536.0,,3731.0,684.0,1043.0,753.0,1604.0,1604.0
1.0,Portátil multimedia,Full HD,SSD,HDMI,,"wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,1280 x 720 píxeles,,,,2.0,ión-litio,41.0,,,con tapa,,2022.0,IEEE 802.11ax,Intel,1.0,Intel,,altavoces estéreo,16:9,L3,,,3.0,gris,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,778.24,778.24,778.24,15.6,39.62,250.0,,1280x720,,45.0,24.2,20.0,35.8,1.74,,,10.0,8.0,,512.0,,0.9,4.4,15.0,,,,,,,1,69.0,715.0,63.0,103.0,536.0,,3731.0,181.0,1212.0,255.0,1604.0,1604.0
1.0,Portátil multimedia,Full HD,,HDMI 2.0,,"wifi, Bluetooth, LAN",Bluetooth 5.0,0.9 Mpx,,,,,,2.0,ión-litio,40.0,no,,con tapa,,2023.0,,Intel,1.0,Intel,,altavoces estéreo,16:9,L3,DDR4,,2.0,gris,,,,,ninguna,ninguno,teclado numérico,,Gigabit-LAN,,,,,,,,,,,,,,,,,,,,,Laptop,507.24,507.24,507.24,15.6,39.624,,,,5.5,45.0,24.1,20.0,36.3,1.78,,60.0,12.0,8.0,,512.0,,0.9,4.4,15.0,,,,,,,1,165.0,916.0,55.0,53.0,536.0,,3731.0,684.0,265.0,753.0,1604.0,1604.0
1.0,Portátil multimedia,Full HD,,,2 en 1,"wifi, LAN",,,compatible con HD,1280 x 720 píxeles,teclado tipo chicle,,"teclas multimedia, teclas Windows, teclas de función, teclado numérico",2.0,ión-litio,41.0,sí,,con tapa,acelerómetro,2014.0,,Intel,1.0,Intel,,,16:9,L3,DDR4,,4.0,,,,64.0,,,ninguno,,,100-Mbit/s-LAN,,,,,,,"HP Connected Remote, HP ProtectSmart, Symantec Norton Internet Security 2013, McAfee LiveSafe, HP Utility Center, HP Recovery Manager, HP Connected Music, HP Connected Photo, HP SimplePass, HP Games by WildTangent, HP CoolSense, HP Connected ePrint, Microsoft Windows Live Essentials, CyberLink PowerDVD, CyberLink YouCam, Microsoft Internet Explorer 11, 7-Zip",,,,,,,,,,,,,,Laptop,745.0,745.0,745.0,15.6,39.62,,,1280x720,,45.0,25.8,23.0,38.6,2.3,,,2.0,8.0,3200.0,256.0,,0.85,2.6,34.0,,,,,,,1,48.0,715.0,,11.0,197.0,2.0,3731.0,181.0,1212.0,46.0,1604.0,1604.0
1.0,Portátil multimedia,WUXGA,SSD,,integrado,"LAN, wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,1920 x 1080 píxeles,,,,2.0,ión-litio,50.0,,,con tapa,,2023.0,IEEE 802.11ax,Intel,1.0,Intel,MicroSD,altavoces estéreo,16:10,L3,DDR4,,3.0,negro,,,,,,,,,Gigabit-LAN,,,,,,,,,,,,,,,,,,,,,Laptop,820.99,820.99,820.99,16.0,40.64,,,1920x1080,12.0,,26.0,23.0,35.9,1.87,,,12.0,16.0,,512.0,,0.9,4.6,15.0,,,,,,,1,141.0,916.0,71.0,203.0,309.0,,3731.0,684.0,265.0,753.0,537.0,537.0
1.0,Portátil multimedia,Full HD,SSD,HDMI,,"wifi, Bluetooth",Bluetooth 5.0,integrada,compatible con HD,1280 x 720 píxeles,,,,2.0,ión-litio,41.0,,,con tapa,,2023.0,IEEE 802.11ac,AMD,1.0,,,altavoces estéreo,16:9,L3,DDR4,,3.0,plateado,,,64.0,,ninguna,ninguno,teclado numérico,,,,,,,,2 x 8 GB,,,,,,,,,,,,,,,Laptop,651.76,651.76,651.76,15.6,39.62,250.0,,1280x720,7.5,45.0,23.6,19.0,35.9,1.6,,,16.0,16.0,3200.0,512.0,,2.0,4.5,15.0,,,,,,,1,45.0,3.0,,63.0,77.0,,3731.0,206.0,1212.0,561.0,1604.0,1604.0
1.0,Portátil multimedia,Full HD,PCIe SSD,HDMI 2.0,,"wifi, Bluetooth",Bluetooth 5.2,0.9 Mpx,compatible con HD,1280 x 720 píxeles,,,,2.0,ión-litio,53.0,,,con tapa,,2021.0,,AMD,1.0,AMD,,,16:9,L3,DDR4,,3.0,plateado,,,64.0,,,ninguno,,,,,,,2x SO-DIMM,1x SO-DIMM,1 x 8 GB,,,,,,,,,,,,,,,Laptop,1659.0,1659.0,1659.0,13.3,33.78,1.0,,1280x720,,65.0,20.5,18.0,30.8,1.3,,,16.0,8.0,3200.0,256.0,,2.3,4.2,,64.0,,,,,,1,4.0,391.0,135.0,488.0,,,12.0,200.0,185.0,255.0,1604.0,1604.0
1.0,Portátil multimedia,Full HD,SSD,,,"wifi, Bluetooth",Bluetooth 5.1,integrada,compatible con HD,1920 x 1080 píxeles,,,,2.0,,48.5,,,con tapa,,2024.0,,Intel,1.0,Intel,,altavoces estéreo,16:9,L3,,,,gris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,944.49,944.49,944.49,15.6,39.624,,,1920x1080,,,23.8,18.0,36.3,1.77,,,12.0,16.0,,512.0,,0.9,5.0,15.0,,,,,,,1,40.0,715.0,108.0,673.0,55.0,,3731.0,38.0,1212.0,753.0,1604.0,1604.0
1.0,Portátil multimedia,,,,,"wifi, Bluetooth",Bluetooth 5.2,5.0 Mpx,,,,,,2.0,polímero de litio,68.0,,,con tapa,,2022.0,,Intel,1.0,Intel,,,3:2,L3,LPDDR5,,6.0,,,,64.0,,,ninguno,,táctil,,,,,,,,,,,,,,,,,,,,,,Laptop,1985.0,1985.0,1985.0,13.5,34.29,1.0,,,,65.0,22.0,16.0,29.7,0.99,,,12.0,16.0,4800.0,512.0,,0.9,4.4,15.0,,,,,,,1,165.0,916.0,,488.0,536.0,,2.0,684.0,185.0,753.0,,
1.0,Portátil multimedia,Full HD,SSD,,,"wifi, Bluetooth",Bluetooth 5.1,integrada,compatible con HD,1920 x 1080 píxeles,,,,2.0,ión-litio,48.5,,,con tapa,,2023.0,,Intel,1.0,Intel,,altavoces estéreo,16:9,L3,LPDDR5,teclado iluminado,3.0,gris,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,650.99,650.99,650.99,17.3,43.942,,,1920x1080,8.5,65.0,25.7,18.0,40.2,2.09,,60.0,10.0,8.0,,512.0,,0.9,4.5,15.0,,,,,,,1,50.0,715.0,108.0,488.0,309.0,,3731.0,181.0,1212.0,255.0,1604.0,1604.0
1.0,Portátil multimedia,HD Ready,PCIe SSD,HDMI,integrado,"wifi, Bluetooth",Bluetooth 5.0,integrada,,,,,,,ión-litio,41.0,,,con tapa,,2019.0,,Intel,,Intel,,,16:9,L3,DDR4,,3.0,blanco,,,64.0,,ninguna,ninguno,,,,,,,,,,,,,,,,,,,,,,,,Laptop,543.06,543.06,543.06,15.6,39.62,,,,10.25,,24.2,18.0,35.6,1.69,,,6.0,8.0,2666.0,512.0,,1.0,3.6,15.0,,,,,,,1,26.0,715.0,,203.0,42.0,,3731.0,684.0,97.0,355.0,55.0,55.0
1.0,Portátil multimedia,2.8K,SSD,,integrado,"wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,2560 x 1440 píxeles,,,,2.0,ión-litio,,,,con tapa,,2024.0,,AMD,1.0,AMD,MicroSD,altavoces estéreo,16:10,L3,,,3.0,gris,,,,,,,,OLED,,,,,,,,,,,,,,,,,,,,,,Laptop,1425.99,1425.99,1425.99,14.0,35.56,,,2560x1440,8.0,100.0,21.8,15.0,31.3,1.32,,,24.0,16.0,,1000.0,,3.8,5.1,45.0,,,,,,,1,25.0,391.0,32.0,462.0,49.0,,3731.0,206.0,1212.0,561.0,168.0,168.0
1.0,Portátil multimedia,Full HD,SSD,HDMI,,"wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,1280 x 720 píxeles,,,,2.0,ión-litio,41.0,,,con tapa,,2022.0,IEEE 802.11ax,Intel,1.0,Intel,,altavoces estéreo,16:9,L3,DDR4,,3.0,plateado,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,695.0,695.0,695.0,15.6,39.62,250.0,,1280x720,,45.0,24.2,20.0,35.8,1.74,,,12.0,16.0,,512.0,,0.9,4.4,15.0,,,,,,,1,165.0,916.0,63.0,103.0,536.0,,3731.0,684.0,1043.0,753.0,1604.0,1604.0
1.0,Portátil multimedia,Full HD,SSD,,,"wifi, Bluetooth, LAN",Bluetooth 4.0,integrada,,,,,,,ión-litio,36.0,no,,con tapa,,2019.0,,Intel,1.0,Intel,,,16:9,L3,DDR4,,2.0,negro,,,64.0,,ninguna,ninguno,,,Gigabit-LAN,,,,,,,,,,,,,Italia,,,,,,,,Laptop,726.5,726.5,726.5,15.6,39.62,,,,9.0,45.0,24.8,20.0,36.3,1.9,,,8.0,8.0,2133.0,256.0,,2.4,4.2,15.0,12.0,,,,,,1,89.0,916.0,55.0,61.0,197.0,,3731.0,684.0,97.0,355.0,1604.0,1604.0
1.0,Portátil multimedia,WQUXGA,SSD,,,"wifi, Bluetooth",Bluetooth 5.1,5.0 Mpx,,,,,,,polímero de litio,52.5,,,con tapa,,2023.0,IEEE 802.11ax,Intel,1.0,Intel,,Dolby Audio Premium,16:10,L3,DDR5,,4.0,negro,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,1900.0,1900.0,1900.0,16.0,40.64,400.0,,,,65.0,25.6,21.0,36.2,1.68,,,12.0,16.0,,1000.0,,1.2,5.0,15.0,,,,,,,1,134.0,916.0,222.0,488.0,309.0,,3731.0,807.0,1043.0,753.0,49.0,49.0
,Portátil multimedia,Full HD,SSD,HDMI,3 en 1,"LAN, wifi, Bluetooth",Bluetooth 4.2,integrada,compatible con HD,1280 x 720 píxeles,teclado tipo chicle,,"teclas de función, teclas Windows, teclado numérico",2.0,ión-litio,41.0,,,con tapa,,2020.0,,Intel,,Intel,,altavoces estéreo,16:9,L3,DDR4,,3.0,plateado,,,64.0,,,ninguno,,,Gigabit-LAN,,,,2x SO-DIMM,2x SO-DIMM,2 x 4 GB,,,,,,,,,,,,,,,Laptop,,,,17.3,43.94,300.0,,1280x720,6.25,45.0,27.2,25.0,41.5,2.38,,,8.0,8.0,3200.0,512.0,,2.4,4.2,15.0,,,,,,,1,89.0,,,34.0,197.0,,12.0,684.0,97.0,355.0,1604.0,1604.0
1.0,Portátil multimedia,2.8K,SSD,,4 en 1,"wifi, Bluetooth",Bluetooth 5.0,integrada,compatible con HD,1920 x 1080 píxeles,,,,2.0,polímero de litio,56.0,,aluminio,con tapa,,2022.0,IEEE 802.11ax,Intel,1.0,Intel,,,16:10,L3,,,,gris,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,1189.99,1189.99,1189.99,14.0,35.56,300.0,,1920x1080,12.0,65.0,22.1,16.0,31.2,1.41,,,18.0,16.0,,512.0,4.0,1.5,4.7,28.0,,,,,,,1,29.0,916.0,163.0,364.0,536.0,,3731.0,807.0,1212.0,330.0,168.0,168.0
1.0,Portátil multimedia,Full HD,SSD,HDMI,4 en 1,"LAN, wifi, Bluetooth",Bluetooth 5.0,integrada,,,,,teclado numérico,,ión-litio,35.0,,,con tapa,,2022.0,IEEE 802.11ac,AMD,1.0,AMD,,,16:9,L3,DDR4,,2.0,negro,,,64.0,,,,,,Gigabit-LAN,,,,,,,,,,,,,,,,,,,,,Laptop,849.76,849.76,849.76,15.6,39.62,250.0,,,,65.0,23.6,20.0,35.9,1.7,,,16.0,8.0,,512.0,,2.0,4.5,15.0,,,,,,,1,8.0,391.0,,203.0,38.0,,3731.0,206.0,1212.0,561.0,1604.0,1604.0
1.0,Portátil multimedia,,,HDMI,3 en 1,"LAN, wifi, Bluetooth",Bluetooth 4.2,integrada,compatible con HD,1280 x 720 píxeles,,,,2.0,ión-litio,41.0,,,con tapa,,,,AMD,1.0,AMD,,altavoces estéreo,16:9,L3,DDR4,,3.0,plateado,,,64.0,,,ninguno,,,Gigabit-LAN,,,,2x SO-DIMM,1x SO-DIMM,1 x 8 GB,,,,,,,,,,,,,,,Laptop,493.74,493.74,493.74,15.6,39.624,,,1280x720,8.0,45.0,24.2,20.0,35.8,1.7,,,4.0,8.0,2400.0,512.0,,1.2,2.6,,32.0,,,,,,1,4.0,391.0,41.0,34.0,,,3731.0,3.0,97.0,108.0,55.0,55.0
1.0,Portátil multimedia,WUXGA,PCIe SSD,,,"wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,1280 x 720 píxeles,,,,,,52.5,,,con tapa,,2022.0,IEEE 802.11ax,Intel,,Intel,,Dolby Audio Premium,16:10,L3,DDR4,,,negro,,,,,"LTE, 4G",ninguno,,,,,,,,,,,,,,,,,,,,,,,,Laptop,1679.07,1679.07,1679.07,16.0,40.64,300.0,,1280x720,,65.0,25.5,21.0,36.2,1.64,,,12.0,16.0,3200.0,512.0,,1.2,4.7,15.0,,,,,,,1,93.0,916.0,222.0,488.0,536.0,,3731.0,807.0,272.0,753.0,537.0,537.0
1.0,Portátil multimedia,Full HD,SSD,HDMI,,"wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,1280 x 720 píxeles,,,,2.0,ión-litio,41.0,,,con tapa,,2023.0,IEEE 802.11ax,AMD,1.0,AMD,,,16:9,L3,,,3.0,plateado,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,1676.36,1676.36,1676.36,15.6,39.62,250.0,,1280x720,8.5,,23.4,18.0,36.0,1.75,,,16.0,16.0,,512.0,,2.0,4.5,15.0,,,,,,,1,45.0,391.0,77.0,488.0,77.0,,3731.0,206.0,1212.0,561.0,1604.0,1604.0
2.0,Portátil multimedia,,,Mini DisplayPort,3 en 1,"wifi, Bluetooth",Bluetooth 5.0,integrada,compatible con HD,1280 x 720 píxeles,,,,2.0,polímero de litio,83.0,,,con tapa,,2020.0,IEEE 802.11ax,Intel,1.0,,,,16:9,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,2059.0,3828.91,2943.95,15.6,39.624,400.0,,1280x720,,,23.5,18.0,35.4,1.8,,,,,,,,,,,,,,,,,1,,,98.0,405.0,,,,,,,,
1.0,Portátil multimedia,Full HD,SSD,HDMI,,"wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,1280 x 720 píxeles,,,,2.0,ión-litio,41.0,,,con tapa,,2022.0,IEEE 802.11ax,Intel,1.0,Intel,,altavoces estéreo,16:9,L3,,,3.0,gris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,689.0,689.0,689.0,15.6,39.62,250.0,,1280x720,,45.0,24.2,20.0,35.8,1.74,,,12.0,16.0,,512.0,,0.9,4.4,15.0,,,,,,,1,165.0,916.0,63.0,103.0,536.0,,3731.0,684.0,272.0,753.0,1604.0,1604.0
1.0,Portátil multimedia,,,,,"wifi, Bluetooth",Bluetooth 5.3,integrada,,,,,,2.0,ión-litio,76.0,,,con tapa,,2023.0,IEEE 802.11ax,AMD,1.0,AMD,,,16:10,L3,DDR5,,6.0,plateado,,,64.0,,,ninguno,,,,,,,1x SO-DIMM,1x SO-DIMM,1 x 16 GB,,,,,,,,,,,,,,,Laptop,1577.32,1577.32,1577.32,16.0,40.64,400.0,,,,100.0,25.1,19.0,35.9,1.8,,,16.0,16.0,5600.0,512.0,,3.2,4.9,15.0,64.0,,,,,,1,,391.0,135.0,488.0,47.0,,3731.0,200.0,1043.0,255.0,537.0,537.0
,Portátil multimedia,Full HD,SSD,HDMI 2.0,integrado,"LAN, wifi, Bluetooth",Bluetooth 5.0,integrada,compatible con HD,,teclado tipo chicle,,"teclas de función, teclas Windows, teclas multimedia, teclado numérico",2.0,ión-litio,52.5,,,con tapa,,2023.0,,AMD,1.0,AMD,SD,,16:9,L3,DDR4,,3.0,plateado,,,64.0,,,ninguno,,,Gigabit-LAN,,,,,,,,,,,,,,,,,,,,,Laptop,,,,15.6,39.62,300.0,,,9.0,150.0,25.6,23.0,36.0,2.2,,,8.0,16.0,,512.0,,1.8,4.3,25.0,,,,,,,1,51.0,391.0,77.0,364.0,83.0,,3731.0,206.0,1212.0,561.0,1604.0,1604.0
