ofertas,tipo_de_producto,disco_duro_tipo_de_disco_duro,grafica_salida_de_video,comunicaciones_conectividad,comunicaciones_version_bluetooth,comunicaciones_estandar_wifi,procesador_fabricante,disco_duro_numero_de_discos_duros_instalados,ram_tipo,grafica_tipo_memoria,sistema_operativo_arquitectura_bit,almacenamiento_lector_optico,comunicaciones_estandar_lan,conectividad_conexion,otras_caracteristicas_articulo_incluido,otras_caracteristicas_certificado,grafica_caracteristica_tarjeta,tipo,conectividad_conexion_frontal,propiedades_de_la_carcasa_tipo_de_caja,propiedades_de_la_carcasa_color,propiedades_de_la_carcasa_material_de_la_carcasa,adecuado_para,procesador_numero_de_hilos_de_ejecucion,ram_numero_ranuras_memoria,propiedades_de_la_carcasa_bahia_interna_de_2_5,propiedades_de_la_carcasa_bahia_interna_de_3_5,disco_duro_capacidad_disco_duro_tb,propiedades_de_la_carcasa_bahia_externa_de_5_25,caracteristicas_especiales,otras_caracteristicas_modo_de_sonido,propiedades_de_la_carcasa_superficie_del_material,disco_duro_capacidad_disco_duro_gb,procesador_placa_base,otras_caracteristicas_certificado_rohs,sistema_operativo_software_incluido,procesador_procesadores_compatibles,precio_min,precio_max,precio_mean,medidas_y_peso_profundidad_cm,medidas_y_peso_ancho_cm,medidas_y_peso_peso_kg,procesador_cache_mb,ram_memoria_gb,ram_frecuencia_de_la_memoria_mhz,disco_duro_capacidad_de_memoria_ssd_gb,procesador_frecuencia_de_reloj_ghz,procesador_frecuencia_turbo_max_ghz,ram_extension_de_memoria_maxima_gb,disco_duro_velocidad_de_rotacion_del_disco_duro_rpm,medidas_y_peso_alto_cm,procesador_frecuencia_del_reloj_ghz,procesador_tdp_watts,titulo_freq,procesador_freq,grafica_tarjeta_freq,serie_freq,otras_caracteristicas_equipamiento_freq,procesador_nombre_clave_freq,propiedades_de_la_carcasa_alimentacion_freq,grafica_memoria_freq,procesador_tipo_freq,procesador_chipset_de_la_placa_base_freq,sistema_operativo_sistema_operativo_freq,procesador_numero_nucleos_freq,grafica_numero_de_ranuras_para_pcie_freq,procesador_zocalo_de_cpu_freq
1.0,Mini PC,disco duro M.2 SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,IEEE 802.11ax,Intel,1.0,DDR4,,,,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,20.0,2.0,,,,,,,,,,,,,707.99,707.99,707.99,17.5,17.7,,24.0,16.0,3200.0,512.0,,4.6,64.0,,3.0,1.6,35.0,1,19.0,374.0,106.0,2259.0,866.0,56.0,3731.0,947.0,,165.0,163.0,,
1.0,Mini PC,disco duro SSD,,,,,Intel,,,,,,,,,,,Desktop,,desktop,,,,20.0,,,,,,,,,,,,,,1843.39,1843.39,1843.39,,,,25.0,16.0,,256.0,3.4,4.7,,,,3.4,35.0,1,,,,,529.0,,,833.0,,,297.0,,749.0
1.0,Mini PC,disco duro M.2 SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,,Intel,1.0,DDR5,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,,negro,,empresas,28.0,,,,,,,,,,,,,,1349.0,1349.0,1349.0,17.5,17.7,,33.0,16.0,,512.0,2.1,5.4,,,3.0,2.1,65.0,1,69.0,374.0,112.0,2259.0,207.0,931.0,3731.0,833.0,,1182.0,160.0,,749.0
1.0,Mini PC,disco duro SSD,,wifi,Bluetooth 5.2,,Intel,1.0,DDR4,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,,desktop,negro,,"principiante, profesional, empresas",12.0,2.0,,,,,,,,,,,,,661.02,661.02,661.02,17.5,17.7,1.42,12.0,8.0,3200.0,256.0,,4.6,64.0,,3.0,3.4,55.0,1,141.0,916.0,106.0,,,78.0,3731.0,947.0,,1182.0,233.0,,
1.0,Mini PC,disco duro SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,IEEE 802.11ax,Intel,,DDR4,,,,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,20.0,,,,,,,,,,,,,,816.1,816.1,816.1,17.5,17.7,,24.0,8.0,,512.0,,4.8,,,3.0,2.5,65.0,1,84.0,,106.0,,,931.0,,947.0,,,297.0,,
1.0,Mini PC,disco duro M.2 SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,IEEE 802.11ax,Intel,1.0,DDR4,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,12.0,2.0,,,,,,,,,,,,,604.99,604.99,604.99,17.5,17.7,,18.0,8.0,3200.0,256.0,,4.4,64.0,,3.0,2.0,35.0,1,29.0,715.0,106.0,2259.0,529.0,56.0,3731.0,947.0,,1182.0,813.0,,
1.0,Mini PC,disco duro SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,IEEE 802.11ax,Intel,,DDR4,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,20.0,2.0,,,,,,,,,,,,,795.0,795.0,795.0,17.5,17.7,,24.0,16.0,3200.0,512.0,,4.8,64.0,,3.0,2.5,65.0,1,84.0,374.0,106.0,,,931.0,3731.0,947.0,,1182.0,297.0,,
1.0,Mini PC,disco duro M.2 SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,,Intel,1.0,DDR5,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,,,negro,,empresas,20.0,,,,,,,,,,,,,,1184.99,1184.99,1184.99,17.5,17.7,,24.0,16.0,,512.0,,4.8,,,3.0,2.5,65.0,1,84.0,374.0,112.0,2259.0,,931.0,3731.0,,,1182.0,297.0,,
1.0,Mini PC,disco duro M.2 SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,,Intel,1.0,DDR5,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,,negro,,empresas,20.0,,,,,,,,,,,,,,1206.71,1206.71,1206.71,17.5,17.7,,24.0,16.0,,512.0,,5.0,,,3.0,2.6,,1,36.0,374.0,112.0,2259.0,,28.0,3731.0,947.0,,1182.0,163.0,,
1.0,Mini PC,disco duro SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,IEEE 802.11ax,Intel,1.0,DDR4,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,,2.0,,,,,,,,,,,,,819.0,819.0,819.0,17.5,17.7,,,8.0,3200.0,512.0,,4.8,64.0,,3.0,2.5,,1,84.0,374.0,106.0,,,931.0,3731.0,947.0,,1182.0,163.0,,
1.0,Mini PC,disco duro SSD,,wifi,Bluetooth 5.2,,Intel,1.0,DDR4,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,desktop,negro,,"principiante, profesional, empresas",,,,,,,,,,,,,,,735.49,735.49,735.49,17.5,17.7,1.4,12.0,8.0,3200.0,256.0,,4.6,64.0,,3.0,1.3,,1,141.0,916.0,106.0,44.0,,78.0,3731.0,947.0,,1182.0,233.0,,
1.0,Mini PC,disco duro SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,IEEE 802.11ax,Intel,1.0,DDR4,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,24.0,2.0,,,,,,,,,,,,,1341.99,1341.99,1341.99,17.5,17.7,1.4,30.0,16.0,3200.0,512.0,1.4,4.9,64.0,,3.0,1.4,35.0,1,16.0,374.0,106.0,,,56.0,19.0,833.0,,,337.0,,
1.0,Mini PC,disco duro SSD,,wifi,Bluetooth 5.2,,Intel,1.0,DDR4,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,,desktop,negro,,"principiante, profesional, empresas",,2.0,,,,,,,,,,,,,651.88,651.88,651.88,17.5,17.7,,10.0,8.0,3200.0,256.0,,4.5,64.0,,3.0,1.2,,1,50.0,715.0,106.0,44.0,,78.0,3731.0,190.0,,1182.0,813.0,,
1.0,Mini PC,disco duro SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,IEEE 802.11ax,Intel,1.0,DDR5,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,,2.0,,,,,,,,,,,,,779.83,779.83,779.83,17.5,17.7,,,8.0,4800.0,512.0,,4.8,64.0,,3.0,1.7,,1,36.0,374.0,106.0,2259.0,,56.0,3731.0,947.0,,1182.0,163.0,,
1.0,Mini PC,disco duro M.2 SSD,HDMI,"wifi, Bluetooth, Ethernet",Bluetooth 5.3,,Intel,1.0,DDR5,,,ninguno,LAN 10/100/1000/2500,,,,,Desktop,,mini ITX,negro,,bricolaje,22.0,2.0,1.0,,,,,,,,,,,,1791.8,1791.8,1791.8,11.2,11.7,,24.0,32.0,5600.0,1000.0,1.4,4.8,96.0,,5.0,1.4,28.0,1,192.0,270.0,52.0,63.0,462.0,88.0,,297.0,,1182.0,337.0,,39.0
1.0,Mini PC,disco duro SSD,HDMI,"wifi, Bluetooth, Ethernet",Bluetooth 5.3,Wi-Fi 6E,Intel,1.0,DDR5,,64.0,ninguno,LAN 10/100/1000/2500,,,,,Desktop,,mini ITX,negro,,,,2.0,,,,,,,,,,,,,701.96,701.96,701.96,13.56,13.56,,,8.0,5600.0,512.0,,,64.0,,5.0,,,1,11.0,135.0,63.0,44.0,,88.0,3731.0,190.0,,1182.0,813.0,,
2.0,Mini PC,disco duro SSD,,"Ethernet, wifi, Bluetooth",,,Intel,0.0,DDR4,,,,Ethernet 10/100/1000,,,,,Desktop,,mini ITX,,,bricolaje,12.0,,1.0,,,,,,,,,,,,650.87,795.84,723.36,11.1,11.5,,12.0,,,,1.1,4.7,,,5.0,,15.0,1,4.0,715.0,45.0,2259.0,123.0,931.0,3731.0,833.0,,,813.0,22.0,24.0
1.0,Mini PC,disco duro SSD,HDMI,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,Wi-Fi 6E,,1.0,DDR5,,,ninguno,LAN 10/100/1000/2500,,,,,Desktop,,mini ITX,,,,,,,,,,,,,,,,,,943.33,943.33,943.33,,,,,32.0,,2000.0,,,,,,,,1,22.0,51.0,,2259.0,,931.0,3731.0,108.0,,,,,
1.0,Mini PC,disco duro M.2 SSD,HDMI,"wifi, Bluetooth, Ethernet",Bluetooth 5.2,IEEE 802.11ax,Intel,1.0,,,,ninguno,LAN 10/100/1000/2500,,,,,Desktop,,mini ITX,negro,,,22.0,,,,,,,,,,,,,,1091.71,1091.71,1091.71,14.7,14.7,,24.0,16.0,,1000.0,1.4,4.8,,,5.0,1.4,28.0,1,192.0,270.0,,2259.0,462.0,,3731.0,297.0,,,337.0,,39.0
7.0,Mini PC,disco duro M.2 SSD,HDMI,"Bluetooth, wifi, Ethernet",Bluetooth 4.2,,Intel,1.0,DDR4,,,,Ethernet 10/100/1000,,,,,Desktop,,mini ITX,,,,4.0,,,,,,,,,,,,,,139.99,279.0,209.5,,,,,,,,,,,,,,,1,,715.0,,,529.0,,,60.0,,,397.0,,
1.0,Mini PC,disco duro M.2 SSD,HDMI,"wifi, Ethernet, Bluetooth",Bluetooth 5.2,Wi-Fi 6E,Intel,1.0,DDR5,,,ninguno,LAN 10/100/1000/2500,,,,,Desktop,,mini ITX,blanco,,,20.0,,,,,,,,,,,,,,665.0,665.0,665.0,,,,24.0,32.0,4800.0,1000.0,,5.0,,,,,,1,91.0,916.0,,,,,3731.0,833.0,,1182.0,163.0,,
2.0,Mini PC,disco duro M.2 SSD,HDMI,"wifi, Bluetooth, Ethernet",Bluetooth 5.2,IEEE 802.11ax,Intel,1.0,DDR4,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,mini ITX,,,,4.0,,,,,,,,,,,,,,249.0,299.0,274.0,,,,,16.0,3200.0,500.0,,3.6,,,,,,1,4.0,715.0,,2259.0,,,3731.0,60.0,,,397.0,,
1.0,Mini PC,disco duro M.2 SSD,,"wifi, Bluetooth, Ethernet",Bluetooth 4.2,IEEE 802.11ac,,,DDR5,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,mini ITX,,,,4.0,,,,,,,,,,,,,,179.99,179.99,179.99,,,,6.0,,4800.0,512.0,,3.4,,,,,,1,45.0,715.0,,2259.0,,,3731.0,60.0,,1182.0,397.0,,
1.0,Mini PC,,,"wifi, Ethernet",,,Intel,,DDR2,,,lector Blu-ray,Ethernet 10/100/1000,,,,,Desktop,,factor de forma ultrapequeño (USFF),,,,4.0,,,,,,,,,,,,Cyberlink PowerDVD,Intel Atom,109.0,109.0,109.0,,,,1.0,,800.0,,1.8,,,,,1.8,13.0,1,1.0,1.0,22.0,,1.0,,1.0,,,,51.0,,1.0
1.0,Mini PC,disco duro M.2 SSD,HDMI,"wifi, Bluetooth",,,Intel,1.0,,,,ninguno,,,,,,Desktop,,mini ITX,,,,8.0,,,,,,,,,,,,,,432.8,432.8,432.8,11.2,12.5,,6.0,16.0,,512.0,,3.5,,,3.0,1.1,,1,2.0,9.0,,2259.0,,,3731.0,,,,397.0,,
1.0,Mini PC,disco duro M.2 SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,IEEE 802.11ax,Intel,1.0,DDR4,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,24.0,2.0,,,,,,,,,,,,,887.71,887.71,887.71,17.5,17.7,,30.0,16.0,3200.0,512.0,,4.9,64.0,,3.0,1.4,35.0,1,16.0,374.0,106.0,2259.0,866.0,56.0,3731.0,833.0,,1182.0,337.0,,
1.0,Mini PC,disco duro M.2 SSD,HDMI,"wifi, Bluetooth, Ethernet",Bluetooth 5.3,,Intel,1.0,DDR5,,,ninguno,LAN 10/100/1000/2500,,,,,Desktop,,mini ITX,negro,,bricolaje,22.0,2.0,1.0,,,,,,,,,,,,1106.0,1106.0,1106.0,11.2,11.7,,24.0,32.0,5600.0,1000.0,1.4,4.8,96.0,,5.0,1.4,28.0,1,192.0,270.0,52.0,63.0,462.0,88.0,,297.0,,1182.0,337.0,,39.0
1.0,Mini PC,disco duro SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 4.0,,Intel,1.0,,,,,Ethernet 10/100/1000,,,,,Desktop,,mini ITX,,,bricolaje,,,1.0,,,,,,,,,,,,714.65,714.65,714.65,11.1,11.5,,,,,,,,,,5.0,,,1,4.0,,45.0,,,931.0,,,,398.0,,22.0,
,Mini PC,disco duro M.2 SSD,HDMI,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,Wi-Fi 6E,AMD,1.0,DDR5,,,ninguno,LAN 10/100/1000/2500,,,,,Desktop,,mini ITX,,,,16.0,,,,,,,,,,,,,,,,,11.2,11.7,1.39,,32.0,5600.0,512.0,,5.1,64.0,,4.0,3.8,,1,25.0,51.0,,4.0,,931.0,193.0,295.0,,1182.0,589.0,,
1.0,Mini PC,disco duro M.2 SSD,HDMI,"wifi, Bluetooth, Ethernet",,,AMD,1.0,DDR5,,,,LAN 10/100/1000/2500,,,,,Desktop,,mini ITX,negro,,,16.0,2.0,,,,,,,,,,,,,469.99,469.99,469.99,,,,16.0,32.0,,512.0,3.3,4.9,,,,3.3,,1,20.0,28.0,,,,,,108.0,,1182.0,589.0,,
1.0,Mini PC,disco duro M.2 SSD,HDMI,"wifi, Bluetooth, Ethernet",Bluetooth 5.3,Wi-Fi 6E,Intel,1.0,DDR5,,,ninguno,LAN 10/100/1000/2500,,,,,Desktop,,mini ITX,negro,,,12.0,,,,,,,,,,,,,,1056.56,1056.56,1056.56,13.56,13.56,0.63,12.0,8.0,5200.0,512.0,1.4,5.0,64.0,,5.0,1.4,15.0,1,40.0,135.0,63.0,2259.0,866.0,,3731.0,2.0,,1182.0,233.0,,43.0
1.0,Mini PC,disco duro M.2 SSD,HDMI,"Ethernet, wifi, Bluetooth",,,Intel,0.0,DDR4,,,ninguno,LAN 10/100/1000/2500,,,,,Desktop,,barebone,negro,,"bricolaje, profesional",8.0,2.0,2.0,,,,,,,,,,,,947.0,947.0,947.0,33.7,12.9,,,,,,,4.8,64.0,,31.0,1.2,,1,69.0,715.0,,,866.0,931.0,3731.0,190.0,,398.0,813.0,34.0,
1.0,Mini PC,disco duro SSD,,"Bluetooth, wifi, Ethernet",,,Intel,1.0,DDR4,,,ninguno,,,,,,Desktop,,factor de forma pequeño (SFF),negro,,,12.0,2.0,,,,,,,,,,,,,681.75,681.75,681.75,3.4,18.0,1.0,12.0,8.0,3200.0,256.0,,4.6,32.0,,18.0,2.1,45.0,1,59.0,715.0,213.0,44.0,,73.0,3731.0,947.0,,1182.0,589.0,,
1.0,Mini PC,disco duro M.2 SSD,DisplayPort,"Bluetooth, wifi, Ethernet",,,Intel,1.0,DDR4,,,ninguno,,,,,,Desktop,,factor de forma pequeño (SFF),negro,,,12.0,2.0,,,,,,,,,,,,,620.54,620.54,620.54,3.4,18.0,,12.0,8.0,3200.0,256.0,,4.6,32.0,,18.0,2.1,45.0,1,59.0,715.0,213.0,2259.0,866.0,73.0,3731.0,947.0,,1182.0,589.0,,
1.0,Mini PC,disco duro M.2 SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,,Intel,1.0,DDR5,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,,negro,,empresas,24.0,2.0,,,,,,,,,,,,,1454.97,1454.97,1454.97,17.5,17.7,,30.0,16.0,4800.0,512.0,2.1,5.1,,,3.0,2.1,,1,105.0,374.0,112.0,2259.0,866.0,56.0,3731.0,833.0,,1182.0,337.0,,
1.0,Mini PC,disco duro SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,,Intel,1.0,DDR5,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,,negro,,empresas,,2.0,1.0,,,,,,,,,,,,1029.55,1029.55,1029.55,17.5,17.7,1.42,24.0,8.0,4800.0,256.0,,4.6,64.0,,3.0,1.6,,1,19.0,374.0,112.0,44.0,,59.0,3731.0,947.0,92.0,1182.0,163.0,,
1.0,Mini PC,disco duro M.2 SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,IEEE 802.11ax,Intel,1.0,DDR4,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,8.0,2.0,,,,,,,,,,,,,614.39,614.39,614.39,17.5,17.7,,,16.0,3200.0,256.0,2.5,4.2,,,3.0,2.5,35.0,1,14.0,202.0,106.0,2259.0,,56.0,3731.0,190.0,,165.0,397.0,,
1.0,Mini PC,disco duro M.2 SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,IEEE 802.11ax,Intel,1.0,DDR4,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,8.0,2.0,,,,,,,,,,,,,726.79,726.79,726.79,17.5,17.7,,,16.0,3200.0,256.0,2.5,4.2,,,3.0,2.5,35.0,1,14.0,202.0,106.0,2259.0,,56.0,3731.0,190.0,,1182.0,397.0,,
1.0,Mini PC,disco duro M.2 SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,IEEE 802.11ax,Intel,1.0,DDR4,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,20.0,2.0,,,,,,,,,,,,,877.32,877.32,877.32,17.5,17.7,,24.0,16.0,3200.0,512.0,,4.6,64.0,,3.0,1.6,,1,19.0,374.0,106.0,2259.0,866.0,56.0,3731.0,947.0,,1182.0,163.0,,
1.0,Mini PC,disco duro M.2 SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,IEEE 802.11ax,Intel,1.0,DDR4,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,20.0,2.0,,,,,,,,,,,,,650.8,650.8,650.8,17.5,17.7,,24.0,8.0,3200.0,256.0,,4.6,64.0,,3.0,1.6,,1,19.0,374.0,106.0,2259.0,866.0,56.0,3731.0,947.0,,165.0,163.0,,
,Mini PC,disco duro M.2 SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,IEEE 802.11ax,Intel,1.0,DDR4,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,8.0,2.0,,,,,,,,,,,,,,,,17.5,17.7,,,8.0,3200.0,256.0,2.5,4.2,,,3.0,2.5,35.0,1,14.0,202.0,106.0,2259.0,,56.0,3731.0,190.0,,165.0,397.0,,
1.0,Mini PC,disco duro M.2 SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,IEEE 802.11ax,Intel,1.0,DDR4,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,8.0,2.0,,,,,,,,,,,,,722.07,722.07,722.07,17.5,17.7,,,8.0,3200.0,256.0,2.5,4.2,,,3.0,2.5,35.0,1,14.0,202.0,106.0,2259.0,,56.0,3731.0,190.0,,1182.0,397.0,,
1.0,Mini PC,disco duro M.2 SSD,,"wifi, Bluetooth, Ethernet",Bluetooth 4.2,,Intel,,,,64.0,,Ethernet 10/100/1000,,,,,Desktop,,,plateado,,,4.0,,,,,,,,,,,,,,209.99,209.99,209.99,14.5,14.5,,4.0,12.0,,256.0,,2.9,,,4.0,2.0,10.0,1,14.0,715.0,,,74.0,,,,,1182.0,397.0,,26.0
1.0,Mini PC,disco duro M.2 SSD,,"wifi, Bluetooth, Ethernet",Bluetooth 5.2,IEEE 802.11ax,Intel,,DDR4,,,ninguno,LAN 10/100/1000/2500,,,,,Desktop,,mini ITX,,,empresas,16.0,2.0,,,,,,,,,,,,,489.99,489.99,489.99,,,6.0,24.0,,,,,4.9,64.0,,,,,1,7.0,715.0,,,,,3731.0,,,,589.0,,
1.0,Mini PC,disco duro SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 4.2,IEEE 802.11ac,Intel,1.0,DDR3L,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,,,negro,,,4.0,,,,,,,,,,,,,,225.0,225.0,225.0,12.7,12.7,,2.0,4.0,,64.0,1.44,1.92,,,4.0,,2.0,1,4.0,22.0,5.0,4.0,3.0,931.0,3731.0,,,200.0,397.0,,2.0
1.0,Mini PC,disco duro SSD,,,,,,,,,,ninguno,,,,,,Desktop,,mini ITX,,,,,,,,,,,,,,,,,,204.99,204.99,204.99,,,,,8.0,,256.0,,,,,,,,1,45.0,916.0,,2259.0,,,3731.0,60.0,,,,,
1.0,Mini PC,disco duro M.2 SSD,HDMI,"wifi, Ethernet",,IEEE 802.11ax,Intel,1.0,DDR5,,,,LAN 10/100/1000/2500,,,,,Desktop,,,,,,4.0,,,,,,,,,,,,,,329.0,329.0,329.0,,,,6.0,8.0,4800.0,512.0,800.0,3.4,,,,0.8,25.0,1,45.0,715.0,,,,,3731.0,60.0,,,397.0,,
1.0,Mini PC,,HDMI,"wifi, Ethernet",,,Intel,,DDR4,,,,,,,,,Desktop,,mini ITX,negro,,,8.0,,1.0,,,,,,,,,,,,599.0,599.0,599.0,19.0,16.5,1.3,8.0,,3200.0,,900.0,4.2,64.0,,4.0,0.9,12.0,1,89.0,916.0,33.0,4.0,30.0,59.0,3731.0,947.0,,398.0,397.0,,
1.0,Mini PC,disco duro SSD,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,Wi-Fi 6E,,1.0,DDR4,,,ninguno,LAN 10/100/1000/2500,,,,,Desktop,,mini ITX,,,,,,,,,,,,,,,,,,749.0,749.0,749.0,11.2,11.2,,,32.0,,,,,,,3.0,,,1,,916.0,,2259.0,,931.0,3731.0,,,,,,
1.0,Mini PC,disco duro M.2 SSD,HDMI,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,IEEE 802.11ax,AMD,1.0,DDR5,,,ninguno,,,,,,Desktop,,mini ITX,,,,16.0,,,,,,,,,,,,,,499.0,499.0,499.0,,,,16.0,16.0,4800.0,512.0,,4.9,,,,,,1,20.0,28.0,,2259.0,,,,108.0,,1182.0,589.0,,
1.0,Mini PC,,,"Bluetooth, wifi",Bluetooth 4.1,,Intel,,,,,,,,,,,Desktop,,,negro,,,,,,,,,,,,,,,,,384.99,384.99,384.99,,,,,4.0,,,,,,,,,,1,1.0,,5.0,,,,,,,,,,
2.0,Mini PC,disco duro SSD,HDMI,"Ethernet, wifi, Bluetooth",,,,,DDR4,,,ninguno,,,,,,Desktop,,mini ITX,,,,,,,,,,,,,,,,,,391.0,425.0,408.0,,,,,,,,,,,,,,,1,12.0,,,2259.0,,931.0,3731.0,947.0,,,,,
1.0,Mini PC,disco duro M.2 SSD,HDMI,"wifi, Bluetooth, Ethernet",Bluetooth 5.2,,AMD,1.0,DDR4,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,,mini ITX,negro,,,16.0,,,,,,,,,,,,,,489.0,489.0,489.0,12.6,11.3,1.02,8.0,32.0,3200.0,1000.0,1.8,4.3,,,4.0,,15.0,1,51.0,391.0,,2259.0,,,3731.0,295.0,,1182.0,589.0,,25.0
1.0,Mini PC,disco duro M.2 SSD,,"wifi, Bluetooth",Bluetooth 4.2,,Intel,,DDR4,,,,Ethernet 10/100/1000,,,,,Desktop,,,plateado,,,4.0,,,,,,,,,,,,,,179.0,179.0,179.0,14.5,14.5,0.39,4.0,12.0,,256.0,2.0,2.7,,,4.0,,10.0,1,7.0,37.0,,,37.0,,,,,1182.0,397.0,,14.0
2.0,Mini PC,,HDMI,"wifi, Ethernet",,,,,DDR5,,,ninguno,LAN 10/100/1000/2500,,,,,Desktop,1 entrada de auriculares,mini ITX,,,,,,,,,,,,,,,,,,743.0,831.99,787.5,12.7,13.0,,,,,1000.0,,,,,6.0,,,1,22.0,51.0,,2259.0,,931.0,3731.0,108.0,,,,,
1.0,Mini PC,disco duro SSD,HDMI,"wifi, Bluetooth, Ethernet",Bluetooth 5.0,,Intel,1.0,DDR4,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,,,,,,6.0,,,,,,,,,,,,,,373.44,373.44,373.44,19.7,19.7,1.3,,8.0,2666.0,512.0,,4.1,,,3.0,3.0,,1,,108.0,36.0,2259.0,21.0,931.0,3731.0,947.0,,6.0,813.0,,
3.0,Mini PC,disco duro SSD,HDMI,"Ethernet, wifi",,,Intel,,DDR4,,,ninguno,,,,,,Desktop,,mini ITX,,,,4.0,,,,,,,,,,,,,,143.9,151.99,147.94,,,,4.0,8.0,,,2.0,2.7,,,,,10.0,1,7.0,37.0,,2259.0,37.0,931.0,3731.0,116.0,,,397.0,,14.0
1.0,Mini PC,disco duro M.2 SSD,HDMI,"wifi, Bluetooth, Ethernet",Bluetooth 4.2,,Intel,1.0,DDR5,,,ninguno,Ethernet 10/100/1000,,,,,Desktop,,mini ITX,,,,4.0,,,,,,,,,,,,,,229.99,229.99,229.99,8.94,8.94,,6.0,16.0,6400.0,512.0,,3.4,,,4.0,,,1,45.0,715.0,,,,,3731.0,60.0,,1182.0,397.0,,
1.0,Mini PC,disco duro M.2 SSD,,"Bluetooth, Ethernet, wifi",Bluetooth 4.2,IEEE 802.11ac,Intel,,DDR4,,,,Ethernet 10/100/1000,1 USB 3.0 Tipo C,,,,Desktop,,,negro,,,8.0,,,,,,,,,,,,,,379.99,379.99,379.99,,,,4.0,16.0,,512.0,2.3,4.0,,,,2.3,35.0,1,2.0,2.0,,,,,,295.0,,1182.0,397.0,,2.0
1.0,Mini PC,disco duro M.2 SSD,HDMI,"wifi, Bluetooth, Ethernet",Bluetooth 5.2,,AMD,1.0,DDR4,,64.0,ninguno,Ethernet 10/100/1000,,,,,Desktop,,mini ITX,negro,,,16.0,,,,,,,,,,,,,,419.0,419.0,419.0,12.6,11.3,1.02,16.0,16.0,3200.0,500.0,3.2,4.4,,,4.0,3.2,45.0,1,12.0,391.0,,2259.0,83.0,,3731.0,295.0,,1182.0,589.0,,25.0
