ofertas,tipo_de_producto,disco_duro_tipo_de_disco_duro,grafica_salida_de_video,comunicaciones_conectividad,comunicaciones_version_bluetooth,comunicaciones_estandar_wifi,procesador_fabricante,disco_duro_numero_de_discos_duros_instalados,ram_tipo,grafica_tipo_memoria,sistema_operativo_arquitectura_bit,almacenamiento_lector_optico,comunicaciones_estandar_lan,conectividad_conexion,otras_caracteristicas_articulo_incluido,grafica_caracteristica_tarjeta,tipo,conectividad_conexion_frontal,propiedades_de_la_carcasa_tipo_de_caja,propiedades_de_la_carcasa_color,adecuado_para,procesador_numero_de_hilos_de_ejecucion,ram_numero_ranuras_memoria,propiedades_de_la_carcasa_bahia_interna_de_2_5,propiedades_de_la_carcasa_bahia_interna_de_3_5,disco_duro_capacidad_disco_duro_tb,propiedades_de_la_carcasa_bahia_externa_de_5_25,caracteristicas_especiales,otras_caracteristicas_modo_de_sonido,propiedades_de_la_carcasa_superficie_del_material,disco_duro_capacidad_disco_duro_gb,propiedades_de_la_carcasa_bahia_externa_de_3_5,procesador_placa_base,precio_min,precio_max,precio_mean,medidas_y_peso_profundidad_cm,medidas_y_peso_ancho_cm,medidas_y_peso_peso_kg,procesador_cache_mb,ram_memoria_gb,ram_frecuencia_de_la_memoria_mhz,disco_duro_capacidad_de_memoria_ssd_gb,procesador_frecuencia_de_reloj_ghz,procesador_frecuencia_turbo_max_ghz,ram_extension_de_memoria_maxima_gb,disco_duro_velocidad_de_rotacion_del_disco_duro_rpm,medidas_y_peso_alto_cm,procesador_frecuencia_del_reloj_ghz,procesador_tdp_watts,titulo_freq,procesador_freq,grafica_tarjeta_freq,serie_freq,otras_caracteristicas_equipamiento_freq,procesador_nombre_clave_freq,propiedades_de_la_carcasa_alimentacion_freq,grafica_memoria_freq,procesador_tipo_freq,procesador_chipset_de_la_placa_base_freq,sistema_operativo_sistema_operativo_freq,procesador_numero_nucleos_freq,grafica_numero_de_ranuras_para_pcie_freq,procesador_zocalo_de_cpu_freq
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,1199.95,1199.95,1199.95,,,,16.0,16.0,,1000.0,2.5,4.9,,,,2.5,65.0,1,120.0,70.0,,2259.0,220.0,,679.0,833.0,,,589.0,,
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,1.0,,,,,,,,,Desktop,,desktop,,gaming,24.0,,,,,,,,,,,,1259.9,1259.9,1259.9,,,,64.0,32.0,,2000.0,3.7,4.8,,,,3.7,105.0,1,33.0,164.0,,2259.0,159.0,148.0,679.0,108.0,,,297.0,,478.0
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,32.0,,,,,,,,,,,,1819.95,1819.95,1819.95,,,,36.0,32.0,,1000.0,3.0,5.8,,,,3.0,125.0,1,102.0,90.0,,2259.0,866.0,,679.0,356.0,,,194.0,,
1.0,PC gaming,disco duro SSD,,wifi,,,Intel,1.0,,,,,,,,,Desktop,,desktop,,gaming,20.0,,,,,,,,,,,,1689.9,1689.9,1689.9,,,,30.0,32.0,,2000.0,2.4,5.1,,,,2.4,65.0,1,20.0,191.0,,2259.0,529.0,148.0,679.0,356.0,,,337.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,AMD,,DDR4,,,,,,,,Desktop,,,,gaming,4.0,,,,,,,,,,,,614.95,614.95,614.95,,,,4.0,16.0,,500.0,3.6,4.0,,,,3.6,65.0,1,79.0,99.0,,2259.0,89.0,,3731.0,100.0,,,397.0,,478.0
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR5,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,939.95,939.95,939.95,,,,16.0,16.0,,1000.0,2.5,4.9,,,,2.5,65.0,1,120.0,89.0,,2259.0,220.0,,124.0,833.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,849.95,849.95,849.95,,,,16.0,16.0,,1000.0,2.5,4.9,,,,2.5,65.0,1,120.0,164.0,,2259.0,220.0,,679.0,833.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,1399.95,1399.95,1399.95,,,,16.0,32.0,,1000.0,2.5,5.0,,,,2.2,65.0,1,75.0,183.0,,2259.0,220.0,,412.0,356.0,,,589.0,,
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,,DDR4,,,,,,,,Desktop,,,,gaming,4.0,,,,,,,,,,,,645.95,645.95,645.95,,,,4.0,16.0,,1000.0,3.6,4.0,,,,3.6,65.0,1,79.0,99.0,,2259.0,89.0,,3731.0,100.0,,,397.0,,478.0
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,24.0,,,,,,,,,,,,1499.95,1499.95,1499.95,,,,30.0,16.0,,1000.0,2.1,5.2,,,,2.1,65.0,1,105.0,191.0,,2259.0,866.0,,679.0,833.0,,,337.0,,
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,,DDR4,,,,,,,,Desktop,,,,gaming,4.0,,,,,,,,,,,,548.95,548.95,548.95,,,,4.0,16.0,,1000.0,3.6,4.0,,,,3.6,65.0,1,79.0,99.0,,2259.0,89.0,,3731.0,100.0,,,397.0,,478.0
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6X,,,,,,,Desktop,,,,gaming,32.0,,,,,,,,,,,,2149.95,2149.95,2149.95,,,,36.0,32.0,,1000.0,3.0,5.8,,,,3.0,125.0,1,102.0,358.0,,2259.0,866.0,,412.0,356.0,,,194.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,1199.95,1199.95,1199.95,,,,16.0,16.0,,1000.0,2.5,4.9,,,,2.5,65.0,1,120.0,90.0,,2259.0,220.0,,679.0,833.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,32.0,,,,,,,,,,,,1624.95,1624.95,1624.95,,,,36.0,32.0,,1000.0,3.0,5.8,,,,3.0,125.0,1,102.0,487.0,,2259.0,866.0,,679.0,356.0,,,194.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,24.0,,,,,,,,,,,,1414.95,1414.95,1414.95,,,,30.0,16.0,,1000.0,2.1,5.2,,,,2.1,65.0,1,105.0,90.0,,2259.0,866.0,,679.0,833.0,,,337.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,1084.95,1084.95,1084.95,,,,16.0,16.0,,1000.0,2.5,4.9,,,,2.5,65.0,1,120.0,41.0,,2259.0,220.0,,54.0,833.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,1049.95,1049.95,1049.95,,,,16.0,16.0,,1000.0,2.5,4.9,,,,2.5,65.0,1,120.0,164.0,,2259.0,220.0,,679.0,833.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,1124.95,1124.95,1124.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,487.0,,2259.0,118.0,,679.0,947.0,,,813.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6X,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,2129.95,2129.95,2129.95,,,,16.0,32.0,,1000.0,2.5,5.0,,,,2.2,65.0,1,75.0,358.0,,2259.0,220.0,,412.0,356.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,32.0,,,,,,,,,,,,1939.95,1939.95,1939.95,,,,36.0,32.0,,1000.0,3.0,5.8,,,,3.0,125.0,1,102.0,191.0,,2259.0,866.0,,679.0,356.0,,,194.0,,
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,799.95,799.95,799.95,,,,8.0,16.0,,480.0,3.6,4.1,,,,3.6,65.0,1,120.0,164.0,,2259.0,,,679.0,327.0,,,813.0,,478.0
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR5,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,749.95,749.95,749.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,89.0,,2259.0,118.0,,124.0,947.0,,,813.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,1559.95,1559.95,1559.95,,,,16.0,32.0,,1000.0,2.5,5.0,,,,2.2,65.0,1,75.0,487.0,,2259.0,220.0,,679.0,356.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,1739.95,1739.95,1739.95,,,,16.0,32.0,,1000.0,2.5,5.0,,,,2.2,65.0,1,75.0,70.0,,2259.0,220.0,,679.0,356.0,,,589.0,,
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,859.95,859.95,859.95,,,,8.0,16.0,,480.0,3.6,4.1,,,,3.6,65.0,1,120.0,487.0,,2259.0,,,679.0,327.0,,,813.0,,478.0
1.0,PC gaming,,,wifi,,,AMD,2.0,DDR4,,,,,,,,Desktop,,,,gaming,4.0,,,,2 TB,,,,,,,,542.95,542.95,542.95,,,,4.0,8.0,,240.0,3.6,4.0,,,,3.6,65.0,1,79.0,99.0,,2259.0,89.0,,3731.0,100.0,,,397.0,,478.0
1.0,PC gaming,disco duro HDD,,wifi,,,AMD,1.0,DDR4,,,,,,,,Desktop,,,,gaming,4.0,,,,2 TB,,,,,,,,671.95,671.95,671.95,,,,4.0,16.0,,,3.6,4.0,,,,3.6,65.0,1,79.0,99.0,,,89.0,,3731.0,100.0,,,397.0,,478.0
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,999.95,999.95,999.95,,,,16.0,16.0,,1000.0,2.5,4.9,,,,2.5,65.0,1,120.0,164.0,,2259.0,220.0,,679.0,833.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,1374.95,1374.95,1374.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,191.0,,2259.0,118.0,,679.0,947.0,,,813.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,999.95,999.95,999.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,487.0,,2259.0,118.0,,679.0,947.0,,,813.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,1249.95,1249.95,1249.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,70.0,,2259.0,118.0,,679.0,947.0,,,813.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6X,,,,,,,Desktop,,,,gaming,24.0,,,,,,,,,,,,1924.95,1924.95,1924.95,,,,30.0,32.0,,1000.0,2.1,5.2,,,,2.1,65.0,1,105.0,74.0,,2259.0,866.0,,412.0,833.0,,,337.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6X,,,,,,,Desktop,,,,gaming,32.0,,,,,,,,,,,,2639.95,2639.95,2639.95,,,,36.0,32.0,,1000.0,3.0,5.8,,,,3.0,125.0,1,102.0,74.0,,2259.0,866.0,,412.0,356.0,,,194.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,864.95,864.95,864.95,,,,16.0,16.0,,1000.0,2.5,4.9,,,,2.5,65.0,1,120.0,164.0,,2259.0,220.0,,679.0,833.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR5,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,864.95,864.95,864.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,89.0,,2259.0,118.0,,124.0,947.0,,,813.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,24.0,,,,,,,,,,,,1599.95,1599.95,1599.95,,,,30.0,16.0,,1000.0,2.1,5.2,,,,2.1,65.0,1,105.0,78.0,,2259.0,866.0,,679.0,833.0,,,337.0,,
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,,DDR4,,,,,,,,Desktop,,,,gaming,4.0,,,,,,,,,,,,614.95,614.95,614.95,,,,4.0,8.0,,480.0,3.6,4.0,,,,3.6,65.0,1,79.0,99.0,,2259.0,89.0,,3731.0,100.0,,,397.0,,478.0
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6X,,,,,,,Desktop,,,,gaming,24.0,,,,,,,,,,,,1634.95,1634.95,1634.95,,,,30.0,32.0,,1000.0,2.1,5.2,,,,2.1,65.0,1,105.0,358.0,,2259.0,866.0,,412.0,833.0,,,337.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR5,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,649.95,649.95,649.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,13.0,,2259.0,118.0,,19.0,947.0,,,813.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,949.95,949.95,949.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,78.0,,2259.0,118.0,,679.0,947.0,,,813.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6X,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,2284.95,2284.95,2284.95,,,,16.0,32.0,,1000.0,2.5,5.0,,,,2.2,65.0,1,75.0,74.0,,2259.0,220.0,,412.0,356.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR5,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,824.95,824.95,824.95,,,,16.0,16.0,,1000.0,2.5,4.9,,,,2.5,65.0,1,120.0,89.0,,2259.0,220.0,,124.0,833.0,,,589.0,,
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,1134.95,1134.95,1134.95,,,,8.0,16.0,,480.0,3.6,4.1,,,,3.6,65.0,1,120.0,191.0,,2259.0,,,679.0,327.0,,,813.0,,478.0
1.0,PC gaming,disco duro HDD,,wifi,,,AMD,1.0,DDR4,,,,,,,,Desktop,,,,gaming,4.0,,,,2 TB,,,,,,,,558.95,558.95,558.95,,,,4.0,16.0,,,3.6,4.0,,,,3.6,65.0,1,79.0,99.0,,,89.0,,3731.0,100.0,,,397.0,,478.0
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,1339.95,1339.95,1339.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,191.0,,2259.0,118.0,,679.0,947.0,,,813.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,1074.95,1074.95,1074.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,78.0,,2259.0,118.0,,679.0,947.0,,,813.0,,
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,969.95,969.95,969.95,,,,8.0,16.0,,1000.0,3.6,4.1,,,,3.6,65.0,1,120.0,78.0,,2259.0,,,679.0,327.0,,,813.0,,478.0
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,894.95,894.95,894.95,,,,8.0,16.0,,480.0,3.6,4.1,,,,3.6,65.0,1,120.0,90.0,,2259.0,,,679.0,327.0,,,813.0,,478.0
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,869.95,869.95,869.95,,,,8.0,16.0,,1000.0,3.6,4.1,,,,3.6,65.0,1,120.0,183.0,,2259.0,,,412.0,327.0,,,813.0,,478.0
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,1124.95,1124.95,1124.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,487.0,,2259.0,118.0,,679.0,947.0,,,813.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,1164.95,1164.95,1164.95,,,,16.0,16.0,,1000.0,2.5,4.9,,,,2.5,65.0,1,120.0,183.0,,2259.0,220.0,,412.0,833.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,1049.95,1049.95,1049.95,,,,16.0,16.0,,1000.0,2.5,4.9,,,,2.5,65.0,1,120.0,487.0,,2259.0,220.0,,679.0,833.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,1199.95,1199.95,1199.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,487.0,,2259.0,118.0,,679.0,947.0,,,813.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,1119.95,1119.95,1119.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,70.0,,2259.0,118.0,,679.0,947.0,,,813.0,,
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,1164.95,1164.95,1164.95,,,,8.0,16.0,,1000.0,3.6,4.1,,,,3.6,65.0,1,120.0,191.0,,2259.0,,,679.0,327.0,,,813.0,,478.0
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,934.95,934.95,934.95,,,,8.0,16.0,,480.0,3.6,4.1,,,,3.6,65.0,1,120.0,78.0,,2259.0,,,679.0,327.0,,,813.0,,478.0
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,32.0,,,,,,,,,,,,1749.95,1749.95,1749.95,,,,36.0,32.0,,1000.0,3.0,5.8,,,,3.0,125.0,1,102.0,78.0,,2259.0,866.0,,679.0,356.0,,,194.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,32.0,,,,,,,,,,,,1759.95,1759.95,1759.95,,,,36.0,32.0,,1000.0,3.0,5.8,,,,3.0,125.0,1,102.0,487.0,,2259.0,866.0,,679.0,356.0,,,194.0,,
1.0,PC gaming,disco duro SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,1184.95,1184.95,1184.95,,,,16.0,16.0,,1000.0,2.5,4.9,,,,2.5,65.0,1,120.0,191.0,,2259.0,220.0,,679.0,833.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,24.0,,,,,,,,,,,,1519.95,1519.95,1519.95,,,,30.0,16.0,,1000.0,2.1,5.2,,,,2.1,65.0,1,105.0,70.0,,2259.0,866.0,,679.0,833.0,,,337.0,,
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,984.95,984.95,984.95,,,,8.0,16.0,,480.0,3.6,4.1,,,,3.6,65.0,1,120.0,90.0,,2259.0,,,679.0,327.0,,,813.0,,478.0
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,1149.95,1149.95,1149.95,,,,16.0,16.0,,1000.0,2.5,4.9,,,,2.5,65.0,1,120.0,183.0,,2259.0,220.0,,412.0,833.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6X,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,2229.95,2229.95,2229.95,,,,16.0,32.0,,1000.0,2.5,5.0,,,,2.2,65.0,1,75.0,74.0,,2259.0,220.0,,412.0,356.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR5,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,659.95,659.95,659.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,13.0,,2259.0,118.0,,19.0,947.0,,,813.0,,
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,879.95,879.95,879.95,,,,8.0,16.0,,1000.0,3.6,4.1,,,,3.6,65.0,1,120.0,487.0,,2259.0,,,679.0,327.0,,,813.0,,478.0
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,834.95,834.95,834.95,,,,8.0,16.0,,480.0,3.6,4.1,,,,3.6,65.0,1,120.0,78.0,,2259.0,,,679.0,327.0,,,813.0,,478.0
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,1879.95,1879.95,1879.95,,,,16.0,32.0,,1000.0,2.5,5.0,,,,2.2,65.0,1,75.0,191.0,,2259.0,220.0,,,356.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,24.0,,,,,,,,,,,,1234.95,1234.95,1234.95,,,,30.0,16.0,,1000.0,2.1,5.2,,,,2.1,65.0,1,105.0,90.0,,2259.0,866.0,,679.0,833.0,,,337.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,959.95,959.95,959.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,78.0,,2259.0,118.0,,679.0,947.0,,,813.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,1549.95,1549.95,1549.95,,,,16.0,32.0,,1000.0,2.5,5.0,,,,2.2,65.0,1,75.0,183.0,,2259.0,220.0,,412.0,356.0,,,589.0,,
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,,DDR4,,,,,,,,Desktop,,,,gaming,4.0,,,,,,,,,,,,548.95,548.95,548.95,,,,4.0,16.0,,1000.0,3.6,4.0,,,,3.6,65.0,1,79.0,99.0,,2259.0,89.0,,3731.0,100.0,,,397.0,,478.0
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,24.0,,,,,,,,,,,,1764.95,1764.95,1764.95,,,,30.0,16.0,,1000.0,2.1,5.2,,,,2.1,65.0,1,105.0,191.0,,2259.0,866.0,,679.0,833.0,,,337.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,899.95,899.95,899.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,164.0,,2259.0,118.0,,679.0,947.0,,,813.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,AMD,,DDR4,,,,,,,,Desktop,,,,gaming,4.0,,,,,,,,,,,,481.95,481.95,481.95,,,,4.0,8.0,,500.0,3.6,4.0,,,,3.6,65.0,1,79.0,99.0,,2259.0,89.0,,3731.0,100.0,,,397.0,,478.0
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6,,,,,,,Desktop,,,,gaming,12.0,,,,,,,,,,,,1249.95,1249.95,1249.95,,,,12.0,16.0,,1000.0,2.9,4.3,,,,2.9,65.0,1,133.0,70.0,,2259.0,118.0,,679.0,947.0,,,813.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6X,,,,,,,Desktop,,,,gaming,16.0,,,,,,,,,,,,2269.95,2269.95,2269.95,,,,16.0,32.0,,1000.0,2.5,5.0,,,,2.2,65.0,1,75.0,74.0,,2259.0,220.0,,412.0,356.0,,,589.0,,
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,AMD,,DDR4,,,,,,,,Desktop,,,,gaming,4.0,,,,,,,,,,,,527.95,527.95,527.95,,,,4.0,16.0,,500.0,3.6,4.0,,,,3.6,65.0,1,79.0,99.0,,2259.0,89.0,,3731.0,100.0,,,397.0,,478.0
1.0,PC gaming,disco duro SSD,,wifi,,,AMD,,DDR4,,,,,,,,Desktop,,,,gaming,4.0,,,,,,,,,,,,645.95,645.95,645.95,,,,4.0,8.0,,1000.0,3.6,4.0,,,,3.6,65.0,1,79.0,99.0,,2259.0,89.0,,3731.0,100.0,,,397.0,,478.0
1.0,PC gaming,disco duro M.2 SSD,,wifi,,,Intel,,DDR4,GDDR6X,,,,,,,Desktop,,,,gaming,24.0,,,,,,,,,,,,2099.95,2099.95,2099.95,,,,30.0,32.0,,1000.0,2.1,5.2,,,,2.1,65.0,1,105.0,74.0,,2259.0,866.0,,412.0,833.0,,,337.0,,
